review_id,viewer_id,movie_id,rating,sentiment,review_date,review_text
342,1291,7,6.7,neutral,2024-12-24,"Not bad, but could have been better with tighter editing."
343,4999,9,9.8,positive,2024-06-16,Exceeded my expectations in every way possible.
344,3565,5,6.6,neutral,2024-10-14,Average movie with some interesting moments here and there.
345,2339,4,6.9,neutral,2024-12-02,"Some good parts, some slow parts. Mixed feelings overall."
346,3262,2,8.8,positive,2025-01-08,Exceeded my expectations in every way possible.
347,3826,9,8.5,positive,2024-10-10,Exceeded my expectations in every way possible.
348,2359,10,7.3,positive,2024-07-04,Exceeded my expectations in every way possible.
349,3509,10,5.4,neutral,2024-11-18,"Decent entertainment for a weekend, nothing groundbreaking."
350,2811,10,9.4,positive,2024-08-30,Exceeded my expectations in every way possible.
351,606,6,8.2,positive,2025-01-05,Absolutely loved this film! The storytelling was phenomenal.
352,4175,3,5.1,neutral,2024-09-15,"Some good parts, some slow parts. Mixed feelings overall."
353,519,4,7.1,positive,2024-09-19,Absolutely loved this film! The storytelling was phenomenal.
354,4748,1,6.6,neutral,2024-08-12,"Not bad, but could have been better with tighter editing."
355,1457,7,7.9,positive,2025-03-21,Exceeded my expectations in every way possible.
356,2284,10,4.0,negative,2024-10-23,The pacing was terrible and the acting felt forced throughout.
357,3108,10,7.3,positive,2024-11-28,Absolutely loved this film! The storytelling was phenomenal.
358,1430,10,1.5,negative,2024-11-01,Not worth the hype. Overly long and lacking substance.
359,559,2,7.1,positive,2025-03-05,A must-watch for fans of the genre. Highly recommended.
360,774,5,10.0,positive,2025-01-09,Exceeded my expectations in every way possible.
361,673,3,2.4,negative,2024-06-15,Not worth the hype. Overly long and lacking substance.
362,488,6,3.3,negative,2024-12-15,The pacing was terrible and the acting felt forced throughout.
363,2080,3,3.6,negative,2024-09-20,Below average. The script needed a lot more work.
364,4569,4,6.7,neutral,2025-02-02,"Not bad, but could have been better with tighter editing."
365,4341,9,9.7,positive,2024-11-01,A must-watch for fans of the genre. Highly recommended.
366,1977,5,9.2,positive,2025-03-09,Exceeded my expectations in every way possible.
367,1996,1,5.1,neutral,2024-08-31,"Not bad, but could have been better with tighter editing."
368,650,8,4.2,negative,2025-03-22,Below average. The script needed a lot more work.
369,2931,1,8.2,positive,2024-11-16,Absolutely loved this film! The storytelling was phenomenal.
370,4968,3,8.3,positive,2024-10-21,Great performances and stunning visuals throughout.
371,4187,4,3.7,negative,2025-01-25,Would not recommend. Wasted potential on a promising premise.
372,3993,10,9.2,positive,2024-10-02,Brilliant direction and an engaging plot from start to finish.
373,2199,10,6.1,neutral,2024-07-11,"Some good parts, some slow parts. Mixed feelings overall."
374,3625,3,4.9,negative,2025-02-15,Not worth the hype. Overly long and lacking substance.
375,4411,7,8.5,positive,2024-07-13,A must-watch for fans of the genre. Highly recommended.
376,1355,10,8.3,positive,2024-12-11,Absolutely loved this film! The storytelling was phenomenal.
377,2308,2,2.3,negative,2024-11-10,Below average. The script needed a lot more work.
378,412,3,9.0,positive,2024-06-10,Absolutely loved this film! The storytelling was phenomenal.
379,66,8,7.2,positive,2024-07-23,A must-watch for fans of the genre. Highly recommended.
380,2293,4,6.2,neutral,2024-10-06,Average movie with some interesting moments here and there.
381,3587,9,8.3,positive,2024-07-22,Great performances and stunning visuals throughout.
382,2930,6,7.7,positive,2024-06-16,Exceeded my expectations in every way possible.
383,517,2,8.1,positive,2024-06-16,Great performances and stunning visuals throughout.
384,3026,7,3.0,negative,2025-01-13,Would not recommend. Wasted potential on a promising premise.
385,3909,1,4.3,negative,2024-06-24,Disappointed with the plot. Very predictable and boring.
386,3778,5,7.0,neutral,2025-03-18,"It was okay, nothing too special but watchable."
387,228,8,8.1,positive,2024-09-28,Exceeded my expectations in every way possible.
388,3648,4,9.1,positive,2025-01-19,Absolutely loved this film! The storytelling was phenomenal.
389,363,2,8.4,positive,2024-06-03,Brilliant direction and an engaging plot from start to finish.
390,3390,3,8.7,positive,2024-07-10,A must-watch for fans of the genre. Highly recommended.
391,1295,3,3.5,negative,2024-10-12,Not worth the hype. Overly long and lacking substance.
392,1710,9,8.2,positive,2024-12-13,Absolutely loved this film! The storytelling was phenomenal.
393,3301,1,8.3,positive,2024-08-27,Brilliant direction and an engaging plot from start to finish.
394,2219,4,4.4,negative,2024-11-22,Would not recommend. Wasted potential on a promising premise.
395,3859,2,6.7,neutral,2024-07-03,"It was okay, nothing too special but watchable."
396,267,5,5.0,negative,2024-11-21,Disappointed with the plot. Very predictable and boring.
397,574,2,9.2,positive,2025-03-20,A must-watch for fans of the genre. Highly recommended.
398,3330,1,4.9,negative,2024-08-17,Not worth the hype. Overly long and lacking substance.
399,2245,8,9.3,positive,2025-02-04,Brilliant direction and an engaging plot from start to finish.
400,2682,5,5.1,neutral,2025-02-13,"Decent entertainment for a weekend, nothing groundbreaking."
401,2596,8,2.5,negative,2024-11-27,Would not recommend. Wasted potential on a promising premise.
402,2537,7,7.5,positive,2024-10-12,A must-watch for fans of the genre. Highly recommended.
403,2159,9,6.2,neutral,2024-12-30,"Decent entertainment for a weekend, nothing groundbreaking."
404,2113,2,5.7,neutral,2025-02-21,"Decent entertainment for a weekend, nothing groundbreaking."
405,949,5,7.3,positive,2025-03-15,Exceeded my expectations in every way possible.
406,3024,9,5.8,neutral,2024-06-11,"It was okay, nothing too special but watchable."
407,2706,6,3.0,negative,2025-02-06,Not worth the hype. Overly long and lacking substance.
408,4493,7,8.2,positive,2024-11-14,Great performances and stunning visuals throughout.
409,2374,2,2.1,negative,2024-11-01,Would not recommend. Wasted potential on a promising premise.
410,2135,3,4.0,negative,2024-12-25,Would not recommend. Wasted potential on a promising premise.
411,497,6,8.6,positive,2024-06-23,Absolutely loved this film! The storytelling was phenomenal.
412,4193,7,7.7,positive,2024-08-30,Absolutely loved this film! The storytelling was phenomenal.
413,3640,1,9.6,positive,2024-10-29,A must-watch for fans of the genre. Highly recommended.
414,4616,9,8.2,positive,2024-07-30,Absolutely loved this film! The storytelling was phenomenal.
415,3131,9,8.3,positive,2024-07-11,Absolutely loved this film! The storytelling was phenomenal.
416,4382,2,7.1,positive,2024-10-14,Absolutely loved this film! The storytelling was phenomenal.
417,1263,4,8.7,positive,2025-01-26,A must-watch for fans of the genre. Highly recommended.
418,2564,5,9.0,positive,2024-08-02,Absolutely loved this film! The storytelling was phenomenal.
419,240,8,2.3,negative,2025-01-08,Disappointed with the plot. Very predictable and boring.
420,909,9,8.0,positive,2024-06-04,Exceeded my expectations in every way possible.
421,4536,5,9.7,positive,2024-08-31,Exceeded my expectations in every way possible.
422,3579,2,5.7,neutral,2025-02-27,"Not bad, but could have been better with tighter editing."
423,375,7,6.0,neutral,2025-01-06,"Decent entertainment for a weekend, nothing groundbreaking."
424,1306,3,8.8,positive,2025-03-11,Absolutely loved this film! The storytelling was phenomenal.
425,962,5,6.2,neutral,2024-09-14,"Not bad, but could have been better with tighter editing."
426,908,6,9.4,positive,2024-08-21,Brilliant direction and an engaging plot from start to finish.
427,3976,9,9.2,positive,2024-09-22,Great performances and stunning visuals throughout.
428,2297,1,9.7,positive,2025-02-24,Exceeded my expectations in every way possible.
429,369,6,5.3,neutral,2025-03-27,"It was okay, nothing too special but watchable."
430,3204,10,3.8,negative,2025-03-01,Would not recommend. Wasted potential on a promising premise.
431,1445,3,1.1,negative,2024-11-23,Not worth the hype. Overly long and lacking substance.
432,1771,7,5.1,neutral,2024-07-20,Average movie with some interesting moments here and there.
433,1219,6,6.1,neutral,2025-02-07,"Some good parts, some slow parts. Mixed feelings overall."
434,3305,3,4.2,negative,2024-06-25,Disappointed with the plot. Very predictable and boring.
435,3750,1,6.4,neutral,2024-09-24,"Decent entertainment for a weekend, nothing groundbreaking."
436,866,6,3.5,negative,2024-08-03,Would not recommend. Wasted potential on a promising premise.
437,3569,7,9.3,positive,2024-08-17,Exceeded my expectations in every way possible.
438,2845,9,4.5,negative,2024-12-21,Below average. The script needed a lot more work.
439,446,3,2.5,negative,2024-12-02,The pacing was terrible and the acting felt forced throughout.
440,1541,3,8.5,positive,2024-07-02,Exceeded my expectations in every way possible.
441,2261,6,5.7,neutral,2024-06-24,Average movie with some interesting moments here and there.
442,2198,1,2.5,negative,2025-01-11,Disappointed with the plot. Very predictable and boring.
443,4579,8,6.6,neutral,2024-07-20,"Decent entertainment for a weekend, nothing groundbreaking."
444,2356,2,4.7,negative,2024-06-29,Not worth the hype. Overly long and lacking substance.
445,2643,9,2.7,negative,2024-10-28,Disappointed with the plot. Very predictable and boring.
446,4617,4,6.7,neutral,2024-06-14,Average movie with some interesting moments here and there.
447,1845,6,5.9,neutral,2024-12-30,"Not bad, but could have been better with tighter editing."
448,4068,1,8.8,positive,2024-12-14,Brilliant direction and an engaging plot from start to finish.
449,44,5,8.4,positive,2024-10-23,Great performances and stunning visuals throughout.
450,2580,9,9.9,positive,2024-10-03,Brilliant direction and an engaging plot from start to finish.
451,4003,9,7.0,positive,2025-03-23,Exceeded my expectations in every way possible.
452,3018,2,8.3,positive,2024-09-05,Exceeded my expectations in every way possible.
453,410,2,8.0,positive,2025-03-07,Absolutely loved this film! The storytelling was phenomenal.
454,2691,5,4.7,negative,2025-02-02,Would not recommend. Wasted potential on a promising premise.
455,2,9,8.5,positive,2024-10-23,Brilliant direction and an engaging plot from start to finish.
456,1311,9,7.1,positive,2024-08-24,A must-watch for fans of the genre. Highly recommended.
457,2822,6,5.9,neutral,2024-09-23,"It was okay, nothing too special but watchable."
458,4393,6,9.1,positive,2024-07-08,A must-watch for fans of the genre. Highly recommended.
459,960,4,9.7,positive,2024-11-16,A must-watch for fans of the genre. Highly recommended.
460,3586,9,7.2,positive,2025-02-17,Exceeded my expectations in every way possible.
461,2961,2,7.0,positive,2024-09-15,A must-watch for fans of the genre. Highly recommended.
462,987,9,4.0,negative,2024-10-15,Not worth the hype. Overly long and lacking substance.
463,759,5,8.1,positive,2024-07-23,Absolutely loved this film! The storytelling was phenomenal.
464,342,5,8.5,positive,2024-12-09,Absolutely loved this film! The storytelling was phenomenal.
465,1744,4,8.7,positive,2024-08-18,Exceeded my expectations in every way possible.
466,3135,9,7.4,positive,2025-03-20,Brilliant direction and an engaging plot from start to finish.
467,1853,9,2.1,negative,2025-01-25,Not worth the hype. Overly long and lacking substance.
468,1236,6,1.2,negative,2024-08-31,The pacing was terrible and the acting felt forced throughout.
469,420,6,1.2,negative,2024-12-29,Not worth the hype. Overly long and lacking substance.
470,1219,5,8.3,positive,2024-08-03,Absolutely loved this film! The storytelling was phenomenal.
471,2434,10,8.8,positive,2024-07-15,Great performances and stunning visuals throughout.
472,570,10,8.6,positive,2024-09-22,A must-watch for fans of the genre. Highly recommended.
473,1554,7,3.3,negative,2024-10-31,Below average. The script needed a lot more work.
474,1598,2,8.0,positive,2024-11-04,Exceeded my expectations in every way possible.
475,4884,5,3.8,negative,2024-12-08,Would not recommend. Wasted potential on a promising premise.
476,3016,1,4.0,negative,2025-03-06,Not worth the hype. Overly long and lacking substance.
477,3126,4,6.8,neutral,2024-07-26,"It was okay, nothing too special but watchable."
478,3924,7,6.1,neutral,2024-09-25,"Some good parts, some slow parts. Mixed feelings overall."
479,65,5,7.4,positive,2024-08-19,Absolutely loved this film! The storytelling was phenomenal.
480,1819,9,2.0,negative,2025-02-24,The pacing was terrible and the acting felt forced throughout.
481,4670,7,5.2,neutral,2024-06-03,Average movie with some interesting moments here and there.
482,1258,8,5.1,neutral,2024-06-09,"Not bad, but could have been better with tighter editing."
483,2009,9,9.3,positive,2025-01-09,Absolutely loved this film! The storytelling was phenomenal.
484,3829,1,3.1,negative,2025-02-11,Below average. The script needed a lot more work.
485,1313,8,5.1,neutral,2024-11-09,"Decent entertainment for a weekend, nothing groundbreaking."
486,3495,4,8.8,positive,2024-12-29,Brilliant direction and an engaging plot from start to finish.
487,3978,4,5.4,neutral,2025-02-27,"Not bad, but could have been better with tighter editing."
488,1207,4,9.3,positive,2024-09-06,Brilliant direction and an engaging plot from start to finish.
489,243,2,3.3,negative,2025-03-25,Disappointed with the plot. Very predictable and boring.
490,413,8,5.9,neutral,2024-12-03,"Not bad, but could have been better with tighter editing."
491,27,10,7.4,positive,2025-02-15,Exceeded my expectations in every way possible.
492,3308,8,6.7,neutral,2025-02-26,"Decent entertainment for a weekend, nothing groundbreaking."
493,558,7,3.0,negative,2025-03-06,The pacing was terrible and the acting felt forced throughout.
494,3100,7,1.0,negative,2025-02-14,Below average. The script needed a lot more work.
