region_id,city,movie_id,views,engagement_score,revenue_usd,month
530,Miami,10,64013,7.44,1038227.56,2025-02
531,Miami,10,374260,4.03,760345.39,2025-04
532,Chicago,6,350322,3.27,1479816.27,2024-12
533,Chicago,5,38258,4.44,774315.36,2025-01
534,Houston,9,255458,2.66,470472.15,2024-12
535,Los Angeles,8,361491,3.42,1252626.06,2025-03
536,Phoenix,9,459015,1.69,293608.84,2025-01
537,Denver,4,109729,3.26,1722046.56,2025-01
538,Miami,4,232551,6.03,1708033.06,2025-04
539,Chicago,7,189486,3.58,1204288.62,2024-09
540,Denver,10,254650,2.01,1275900.38,2024-10
541,Chicago,1,359893,2.82,136622.7,2024-10
542,Los Angeles,1,128848,2.9,494932.55,2024-10
543,Seattle,2,308105,1.7,434231.11,2024-11
544,Houston,2,225712,9.32,1936128.38,2024-08
545,Denver,4,99980,6.27,1070399.86,2024-10
546,Chicago,6,168464,1.48,151496.62,2024-12
547,Chicago,9,237826,8.2,1933127.67,2024-10
548,Miami,3,173249,2.81,1963730.19,2024-07
549,Denver,8,357530,7.39,851223.68,2024-08
550,Houston,3,466438,4.74,1072622.69,2024-10
551,Los Angeles,2,328351,3.47,1945719.58,2024-07
552,Seattle,1,140981,4.41,1600696.34,2025-04
553,Houston,3,486787,9.16,821314.16,2024-07
554,San Francisco,4,498943,4.75,1277289.69,2024-07
555,San Francisco,2,337263,8.75,736205.2,2024-10
556,Phoenix,10,32585,9.3,1435134.19,2025-03
557,Chicago,6,174600,7.1,621844.42,2025-04
558,New York,7,49210,9.18,1335624.81,2024-10
559,Houston,10,418658,6.57,1798442.15,2024-10
560,Houston,2,238793,9.52,666344.54,2024-10
561,Boston,8,335645,2.03,1846541.5,2024-07
562,Chicago,3,418265,6.86,403701.15,2024-11
563,Miami,5,337642,4.93,123951.94,2025-01
564,New York,4,923,8.07,19665.22,2025-01
565,Houston,9,218805,3.34,1265965.18,2025-04
566,Boston,3,260798,6.55,528205.42,2025-03
567,Boston,9,53623,5.5,1540563.61,2025-01
568,New York,10,495369,9.33,1736129.61,2025-03
569,Boston,5,137058,2.62,792039.76,2024-09
570,San Francisco,7,191552,2.15,208250.2,2024-10
571,New York,6,365773,4.4,1367963.64,2024-08
572,Phoenix,8,92719,7.84,1372470.41,2025-03
573,Boston,1,145567,3.31,304648.76,2024-07
574,Boston,8,402217,4.58,1121150.73,2025-03
575,Los Angeles,10,367958,8.67,387836.0,2024-08
576,Denver,2,427999,5.65,1455601.18,2024-10
577,San Francisco,2,477304,4.87,1782834.17,2024-12
578,Phoenix,7,449702,3.95,1577513.67,2024-10
579,Boston,10,37795,8.69,55107.69,2025-02
580,Houston,2,7461,2.59,743477.94,2024-08
581,Los Angeles,8,408077,2.85,636684.23,2025-02
582,Denver,8,419323,9.07,162878.97,2024-11
583,Boston,3,16775,7.4,1030130.66,2024-12
584,San Francisco,5,184890,6.55,25626.87,2024-08
585,Miami,2,23322,6.91,1890629.35,2024-12
586,Phoenix,4,281973,6.82,1380989.65,2025-04
587,Miami,4,259942,5.93,311290.03,2025-04
588,Miami,1,11189,6.46,882035.33,2025-03
589,New York,4,128412,7.91,1322823.77,2025-02
590,Los Angeles,4,95918,5.4,79176.59,2024-10
591,Houston,3,498702,2.54,1361679.28,2024-10
592,New York,5,318048,9.86,138243.54,2024-07
593,Miami,10,431223,2.02,1328757.05,2024-12
594,Miami,3,495911,2.82,48532.4,2025-03
595,Seattle,1,202288,3.69,1489419.12,2024-09
596,Denver,8,76011,4.36,556616.05,2024-09
597,Los Angeles,5,480314,1.92,1506165.23,2024-07
598,Chicago,3,296675,7.12,1327991.11,2025-02
599,Chicago,9,197603,4.0,1225032.03,2024-09
600,Denver,7,420132,5.07,1778400.27,2025-01
601,Miami,6,272758,1.56,577203.88,2025-03
602,Boston,2,246599,9.3,1766020.33,2025-01
603,Phoenix,6,182111,1.73,1031662.85,2024-08
604,Phoenix,4,362714,1.58,478949.36,2025-03
605,Chicago,10,46117,7.26,1938770.55,2024-08
606,Denver,2,32125,5.04,113649.79,2024-12
607,San Francisco,6,158031,8.89,1858244.37,2024-10
608,Boston,9,45132,5.43,542610.14,2025-01
609,Phoenix,3,47274,7.46,1218262.48,2024-11
610,Chicago,5,184114,5.56,1073105.32,2025-03
611,Chicago,3,446957,4.97,1488913.68,2024-07
612,Denver,4,135543,2.78,1638777.38,2024-09
613,Denver,3,68449,2.13,1633308.08,2025-04
614,New York,9,415586,7.62,762702.29,2025-02
615,Chicago,6,148083,9.79,1489040.51,2025-04
616,Los Angeles,8,431656,6.33,273605.21,2024-07
617,Houston,6,391166,1.96,560097.47,2025-03
618,Seattle,3,147969,5.13,649778.7,2025-02
619,Phoenix,1,323191,8.48,1579107.99,2025-01
620,Miami,7,97926,7.35,1285512.04,2024-12
621,Seattle,5,476804,3.14,776460.19,2024-09
622,New York,8,392324,2.42,175089.16,2024-11
623,Houston,5,411163,8.61,860248.34,2024-11
624,San Francisco,7,417534,8.53,1113620.21,2024-07
625,New York,5,70788,5.08,1239312.74,2025-03
626,Seattle,2,125959,6.74,1503361.21,2024-07
627,Miami,9,361612,8.29,521562.1,2024-07
628,Phoenix,6,481715,1.43,1344285.64,2024-10
629,Seattle,4,89585,8.69,1446307.98,2024-11
630,Chicago,1,109661,4.92,894200.28,2024-11
631,Miami,3,16807,1.62,1857553.7,2025-01
632,San Francisco,8,221437,2.61,1004164.58,2024-12
633,Denver,8,234083,7.34,1109603.39,2024-08
634,Houston,5,62600,4.71,365885.8,2024-08
635,Seattle,6,481474,6.81,1656027.84,2025-04
636,Houston,3,422253,5.82,1650456.74,2024-11
637,Phoenix,4,286652,2.2,1081400.2,2025-04
638,Seattle,9,121892,1.64,942881.01,2025-03
639,Chicago,8,198232,7.22,1107759.65,2024-08
640,New York,2,155037,6.59,1568891.22,2024-09
641,New York,3,95286,4.07,7425.08,2025-03
642,Boston,6,213749,4.21,1588729.84,2025-03
643,San Francisco,2,218378,4.41,1357548.85,2024-11
644,Chicago,6,171694,3.33,1165246.49,2024-11
645,Los Angeles,8,395608,1.06,1621023.98,2024-12
646,Chicago,9,259634,2.87,35379.04,2024-11
647,Seattle,9,85185,1.6,565589.44,2024-10
648,Chicago,1,308558,9.47,136182.4,2025-02
649,Houston,9,375352,5.95,270454.38,2024-09
650,Chicago,8,267145,4.59,250719.32,2025-04
651,Chicago,4,350038,1.33,83099.69,2024-08
652,Boston,2,4234,8.2,314975.6,2024-12
653,Phoenix,3,34482,3.74,991524.85,2025-01
654,Los Angeles,7,344087,3.32,296728.54,2025-04
655,San Francisco,4,326059,3.13,1286646.3,2024-11
656,Chicago,7,471030,9.2,571259.5,2024-07
657,Miami,9,407488,5.32,1664640.72,2024-08
658,Denver,5,97320,9.29,938674.02,2024-09
659,San Francisco,7,377317,7.85,1811786.58,2024-10
660,Miami,1,457136,2.74,136962.52,2025-01
661,Chicago,2,114948,7.27,1893731.76,2024-07
662,Boston,10,435134,8.45,1588232.35,2025-01
663,Seattle,3,86283,9.21,9636.51,2024-10
664,Phoenix,8,367509,1.05,1327858.5,2024-10
665,Seattle,4,408623,4.15,990058.85,2025-02
666,Seattle,5,96477,8.19,548780.88,2025-04
667,Houston,10,30678,6.79,132474.16,2024-10
668,Chicago,10,377106,8.37,1351280.46,2025-02
669,San Francisco,4,491796,7.6,459905.76,2025-02
670,Houston,7,437736,2.08,748443.97,2024-07
671,Miami,5,368589,3.34,758261.68,2024-11
672,Phoenix,4,183844,1.79,1113839.44,2025-03
673,Houston,9,183690,5.95,734952.38,2024-09
674,Boston,10,11743,4.73,93354.96,2024-08
675,San Francisco,10,174926,6.01,331700.86,2025-03
676,Miami,7,228440,7.23,117703.02,2024-12
677,Seattle,3,184523,6.12,1032497.59,2024-11
678,Boston,10,354600,4.28,836513.41,2025-01
679,Houston,8,90931,3.53,1921099.36,2024-07
680,San Francisco,9,18237,6.8,383869.83,2025-01
681,Seattle,6,334667,9.39,1680757.55,2025-03
682,Houston,5,476320,3.2,1113605.37,2025-03
683,Houston,5,391793,8.47,1051277.82,2024-07
684,Houston,8,55588,2.53,1576198.72,2025-03
685,Phoenix,6,440902,7.68,588347.57,2024-10
686,Los Angeles,4,256090,7.93,557460.99,2024-09
687,New York,3,349679,8.61,1296371.96,2025-03
688,Chicago,9,42123,8.79,1813465.89,2024-07
689,Miami,9,470911,6.71,1572986.28,2024-10
690,Miami,4,92074,7.42,1250557.9,2024-10
691,Chicago,2,483728,3.2,186138.37,2024-08
692,New York,8,190293,2.68,1835750.0,2025-03
693,Boston,7,77552,5.76,565056.9,2025-02
694,Miami,2,366309,8.62,677235.97,2025-03
695,Boston,7,291151,4.16,502736.89,2024-08
696,Denver,3,220702,7.37,72536.1,2024-09
697,Los Angeles,4,329782,3.88,166202.04,2025-04
698,Chicago,4,63678,8.64,919618.3,2025-03
699,Phoenix,7,229211,7.31,1266429.84,2025-01
700,Los Angeles,8,373013,1.8,1999352.04,2024-10
701,Chicago,8,109784,5.93,1854798.02,2025-02
702,Boston,8,479240,7.62,1659122.55,2024-08
703,Houston,10,341970,6.97,459660.28,2024-08
704,Denver,8,3997,4.38,652435.76,2024-08
705,Phoenix,10,355043,1.33,1350083.5,2024-12
706,Miami,5,192489,6.97,227532.98,2024-09
707,Boston,5,145103,2.85,692543.03,2024-07
708,New York,7,83990,7.35,1275057.35,2025-02
709,Phoenix,9,275183,9.64,1188683.67,2025-04
710,Seattle,1,257228,9.02,1544835.51,2024-07
711,Phoenix,6,219288,4.21,224711.41,2024-10
712,Miami,6,385810,5.25,137738.0,2025-01
713,Miami,5,241150,7.21,1102738.3,2024-11
714,San Francisco,1,265418,8.91,271679.55,2024-10
715,Denver,9,125578,5.53,1538670.49,2025-01
716,Houston,6,367543,2.78,689571.85,2024-12
717,Miami,10,302920,2.92,1553262.26,2024-08
718,Denver,4,487282,8.26,1186111.32,2024-08
719,Boston,2,117765,8.45,1641049.04,2025-03
720,New York,1,356468,3.06,1247400.01,2024-08
721,San Francisco,6,143914,8.36,1559427.99,2024-07
722,Chicago,7,257608,4.56,1356719.01,2024-12
723,Los Angeles,9,346622,1.58,486632.1,2024-08
724,New York,5,121375,8.23,500516.73,2024-11
725,Seattle,6,325125,1.79,1732213.48,2024-08
726,Seattle,4,266602,8.65,356647.99,2025-03
727,Miami,7,38691,8.01,1626866.91,2025-03
728,New York,10,81540,3.73,1200887.94,2024-12
729,Phoenix,6,258542,8.19,1537542.02,2025-04
730,Miami,10,140240,5.14,1492140.98,2025-03
731,Miami,1,347383,7.93,713781.58,2024-11
732,Phoenix,1,283744,4.76,1192756.28,2025-04
733,Denver,8,449738,7.47,1671008.54,2024-12
734,San Francisco,6,198557,7.79,1519068.82,2025-04
735,Phoenix,3,16343,9.0,1138757.85,2024-07
736,Boston,1,430886,6.57,1149599.97,2024-11
737,Phoenix,5,430039,9.34,1677209.03,2024-12
738,Seattle,6,191380,7.12,1532678.85,2025-04
739,Denver,2,434544,5.42,1076560.07,2024-09
740,Houston,2,101523,7.03,79537.0,2025-03
741,Los Angeles,6,366836,2.26,889426.72,2025-03
742,Denver,1,88673,2.13,1286789.13,2025-03
743,San Francisco,5,29838,9.08,969993.57,2024-09
744,Houston,5,267191,7.26,1452706.72,2024-09
745,Seattle,3,55543,6.05,1871229.52,2025-03
746,Boston,3,499660,9.62,1864890.95,2025-02
747,Denver,9,222052,9.69,1346316.66,2025-03
748,Seattle,4,451294,4.78,626534.35,2025-04
749,San Francisco,5,473104,6.6,1467929.49,2025-01
750,Denver,2,499424,4.62,1060786.8,2024-07
751,Seattle,5,248275,8.33,297782.46,2024-11
752,Chicago,3,363019,7.37,1511194.47,2024-08
753,San Francisco,6,14916,8.51,1132743.58,2024-09
754,Houston,1,236819,9.46,1481435.95,2024-07
755,Phoenix,10,59068,8.44,1093992.78,2024-09
756,Seattle,1,132140,1.01,1321412.63,2025-04
757,Denver,6,123131,3.14,821202.06,2025-04
758,Miami,10,381216,4.63,1386436.85,2024-09
759,Chicago,5,416321,6.09,1809128.56,2025-02
760,Boston,4,197680,2.97,1535699.39,2024-11
761,Denver,1,155377,1.54,108641.04,2024-10
762,Boston,3,347979,5.57,483500.12,2024-09
763,Seattle,7,404923,8.62,806731.49,2024-08
764,Chicago,10,411950,6.26,1126176.85,2024-11
765,Phoenix,6,28634,5.28,1859381.88,2025-03
766,Phoenix,10,419686,8.83,269826.15,2025-04
767,Seattle,6,318307,1.74,1819110.07,2024-08
768,Chicago,2,156923,2.91,10901.92,2024-09
769,Miami,4,384189,1.41,1256771.53,2025-03
770,Seattle,3,362264,9.0,1015274.6,2024-08
771,Chicago,8,242301,4.09,618584.4,2024-07
772,Miami,9,90289,9.85,544939.19,2024-11
773,Los Angeles,4,223415,8.44,1148018.11,2025-02
774,Boston,1,345271,3.32,1436497.09,2025-01
775,Phoenix,4,259560,7.69,1057733.45,2024-08
776,Seattle,8,148535,5.45,1695920.49,2024-09
777,Denver,7,283779,4.33,658348.87,2024-08
778,Phoenix,7,372915,1.87,1330950.44,2024-11
779,Phoenix,7,186261,5.53,1013307.76,2025-01
780,Miami,3,57716,4.52,1425453.47,2024-10
781,San Francisco,3,417014,7.07,1660319.92,2024-09
782,San Francisco,10,54136,4.0,1411112.95,2024-11
783,Houston,4,304432,5.28,1704159.07,2024-07
784,Miami,8,231052,8.68,1385876.97,2025-01
785,Boston,2,351649,5.51,1540881.54,2024-10
786,Phoenix,6,422406,9.85,176049.1,2025-04
787,Chicago,10,215493,5.81,888528.19,2024-09
788,Boston,2,287643,8.53,1466794.99,2025-03
789,Phoenix,5,101589,8.58,1814933.3,2025-01
790,Chicago,8,244834,2.31,1017856.5,2024-11
791,New York,10,111560,8.44,324226.93,2024-11
792,Boston,3,460186,4.8,1011715.08,2024-08
793,Houston,3,83040,3.3,179997.2,2025-03
794,Miami,4,74632,3.62,1932586.51,2025-01
795,San Francisco,7,423267,2.47,613191.26,2025-03
796,Miami,8,224802,7.04,975376.02,2025-04
797,Phoenix,7,179893,6.37,1565473.55,2025-04
798,Houston,1,25595,4.92,1772706.19,2025-03
799,San Francisco,9,388483,6.04,1573902.71,2024-08
800,Houston,9,60432,1.98,199894.11,2024-11
801,Phoenix,10,362751,6.66,394888.3,2025-01
802,San Francisco,6,481287,7.6,1023490.63,2024-12
803,Houston,5,61785,2.88,1446852.05,2025-01
804,Denver,3,173481,1.41,934354.53,2024-10
805,Boston,4,38339,7.38,1587342.1,2025-01
806,San Francisco,2,392174,9.55,688391.6,2025-01
807,Chicago,4,453331,8.59,1056882.82,2024-07
808,Denver,1,112426,2.84,1136778.55,2024-09
809,Phoenix,10,391129,3.8,1381882.47,2025-03
810,Seattle,6,396040,1.02,1300927.91,2025-03
811,San Francisco,1,470126,4.33,741679.87,2024-12
812,Chicago,6,190935,2.83,352978.44,2024-09
813,Miami,1,307547,2.91,730211.23,2024-08
814,Phoenix,2,449293,1.09,1452046.26,2025-02
815,Chicago,6,140252,2.56,84361.55,2025-02
816,Phoenix,4,116988,7.63,1777769.67,2025-04
817,Chicago,7,166286,6.82,344842.55,2024-10
818,Los Angeles,10,105701,6.25,306330.11,2024-07
819,Los Angeles,6,382877,7.5,1271859.3,2024-11
820,Los Angeles,3,360718,1.82,45209.31,2025-03
821,Phoenix,10,294224,9.03,1389937.35,2024-08
822,Phoenix,10,390475,4.35,1647904.95,2025-04
823,Phoenix,3,480167,2.4,833214.34,2025-04
824,Los Angeles,10,434466,5.52,336734.72,2025-01
825,Phoenix,1,173719,6.89,1217019.2,2025-03
826,Chicago,7,173155,3.82,1985036.81,2025-04
827,Houston,5,271106,8.61,289440.22,2024-08
828,Miami,5,212780,6.66,110592.63,2025-02
829,Chicago,8,79417,8.44,1560248.26,2025-02
830,Phoenix,5,29372,8.66,351674.35,2024-08
831,Seattle,2,5207,8.73,36253.42,2025-01
832,San Francisco,6,281022,6.31,1049387.75,2024-11
833,New York,7,300524,8.53,1589849.24,2024-09
834,Chicago,2,279947,8.99,450301.56,2024-08
835,New York,6,477498,6.38,52038.07,2025-03
836,Los Angeles,3,114635,6.72,1781008.52,2025-01
837,Chicago,5,189231,2.17,899853.23,2025-01
838,Los Angeles,1,206995,6.84,1721448.61,2025-03
839,Denver,3,272531,1.51,1583566.79,2025-03
840,Miami,4,309853,8.5,1248776.92,2024-11
841,Phoenix,8,377156,9.61,373396.46,2025-04
842,Boston,3,104090,2.81,1553297.98,2024-10
843,Seattle,5,123539,5.68,827432.58,2024-07
844,Houston,3,441325,2.62,819738.48,2024-11
845,Miami,4,209576,5.78,433469.64,2024-08
846,Seattle,5,19485,4.53,148329.03,2025-04
847,Phoenix,6,60195,1.0,678269.33,2024-08
848,Denver,8,418106,6.82,1930494.8,2024-12
849,Denver,6,74803,8.28,704074.29,2024-12
850,Seattle,6,329576,4.84,1049937.51,2024-09
851,Chicago,9,53259,1.07,439685.81,2025-01
852,Denver,4,379104,3.06,1198535.87,2024-09
853,Chicago,3,158685,4.44,314054.24,2024-08
854,Miami,2,430252,1.94,113819.49,2025-02
855,Los Angeles,8,308727,1.8,48366.77,2025-02
856,Boston,6,393113,9.28,1476986.74,2024-10
857,Seattle,9,232377,7.87,43737.26,2025-03
858,Miami,10,255001,5.18,1208594.15,2025-01
859,Denver,6,405585,1.45,664226.42,2025-02
860,San Francisco,4,334866,6.47,1778817.1,2025-02
861,Phoenix,6,1672,2.74,427533.67,2024-12
862,Houston,3,155376,2.83,523115.9,2025-02
863,Los Angeles,2,434135,4.46,379963.26,2024-07
864,Houston,10,182530,3.26,1697539.71,2024-10
865,Chicago,5,299149,9.76,411050.95,2025-01
866,Denver,10,492295,1.08,1062882.0,2024-08
867,Los Angeles,3,231302,2.34,409201.61,2024-11
868,Los Angeles,5,200728,7.82,896778.94,2024-07
869,Chicago,9,467139,1.0,608668.98,2024-07
870,Seattle,7,408390,3.12,1796327.52,2025-02
871,Denver,9,33138,5.28,41689.72,2024-10
872,Los Angeles,5,189978,7.83,155847.73,2025-04
873,Los Angeles,7,283992,4.79,1907499.37,2025-04
874,Seattle,8,46012,9.81,457840.98,2024-12
875,Seattle,3,417292,6.61,1387104.91,2025-04
876,Chicago,4,346930,5.36,1304577.56,2024-07
877,Seattle,1,115004,6.43,1692006.5,2024-11
878,Boston,3,457618,8.15,1107940.77,2025-04
879,Los Angeles,9,16066,5.36,1764770.03,2024-07
880,Boston,10,294677,9.06,1294200.06,2025-02
881,Los Angeles,5,278609,5.79,1990984.68,2024-11
882,Seattle,7,11525,4.84,1614000.73,2024-09
883,Phoenix,1,176616,4.65,934081.24,2024-07
884,Boston,5,246803,3.77,412549.77,2024-07
885,Seattle,6,135035,8.57,1370111.24,2025-01
886,Houston,10,197154,1.12,1369963.09,2025-02
887,Boston,6,81976,8.01,723929.99,2024-12
888,Chicago,2,163657,8.72,1489152.46,2025-02
889,Miami,6,64166,9.45,630434.51,2024-07
890,New York,8,486957,2.05,1192187.13,2025-02
891,Chicago,9,486571,3.31,988568.42,2025-01
892,Chicago,9,444006,1.48,427254.19,2024-09
893,Phoenix,4,267301,1.37,581757.42,2024-07
894,Denver,6,330396,5.48,1186755.27,2025-03
895,Seattle,2,234579,9.59,1891502.84,2025-02
896,New York,5,122180,6.5,196686.64,2024-10
897,Chicago,5,414007,7.29,1640561.27,2025-02
898,Seattle,6,266059,1.73,1607832.28,2025-04
899,Boston,5,262684,6.21,634204.76,2024-12
900,Phoenix,9,418503,5.09,1224975.52,2024-09
901,San Francisco,4,448159,8.73,621632.73,2024-08
902,Chicago,5,234994,6.05,898048.39,2024-11
903,Boston,6,275537,4.5,880453.19,2024-10
904,Denver,9,37007,1.88,131979.92,2024-08
905,Los Angeles,6,63106,5.63,547428.45,2025-01
906,Houston,6,409409,7.3,1265346.11,2025-02
907,Miami,7,384434,6.06,1038826.5,2025-01
908,Miami,10,182885,3.0,696651.02,2024-12
909,Denver,1,491926,6.85,1873303.9,2024-10
910,Houston,10,102836,1.08,377002.68,2025-02
911,Seattle,1,233984,5.86,1503520.64,2025-01
912,Miami,3,323088,8.29,51571.85,2024-10
913,Seattle,9,342064,9.94,1331827.86,2024-10
914,Phoenix,7,349207,8.84,205792.35,2024-09
915,Denver,4,354658,1.3,404496.84,2024-08
916,Chicago,1,407853,8.8,1851380.3,2025-04
917,Seattle,8,33603,9.29,706437.99,2025-02
918,Houston,3,349765,4.75,1601170.9,2025-04
919,Phoenix,2,41281,7.2,491544.42,2024-10
920,Phoenix,9,498820,7.33,1968669.45,2024-12
921,Chicago,8,27139,8.77,1410204.11,2024-09
922,Phoenix,4,359615,9.35,802556.75,2024-12
923,Houston,4,127247,6.39,1346727.42,2024-09
924,Boston,7,476145,4.3,183270.79,2025-01
925,Chicago,2,118466,6.41,773440.99,2024-09
926,Los Angeles,7,398990,9.93,699219.68,2024-12
927,San Francisco,7,119425,6.12,31359.98,2024-10
928,Houston,5,268380,2.38,515290.38,2024-09
929,Phoenix,1,424100,1.23,1982814.89,2024-10
930,San Francisco,8,112166,7.48,960719.36,2024-12
931,Chicago,8,14589,9.89,1245282.27,2024-08
932,San Francisco,3,360216,5.19,1367893.21,2025-04
933,Miami,3,330236,8.08,1944035.48,2024-07
934,Denver,8,102208,4.3,537240.95,2025-01
935,Denver,8,434139,7.23,1565881.72,2025-02
936,Seattle,1,423250,7.77,1038836.66,2025-01
937,Denver,9,92548,7.1,1673978.28,2024-12
938,Los Angeles,6,1848,9.14,712896.28,2025-03
939,Boston,4,182936,1.53,1567659.2,2024-10
940,Boston,8,429634,8.99,1556682.1,2024-08
941,Phoenix,8,467532,9.23,823918.98,2025-01
942,Miami,5,179518,8.47,1621081.09,2024-09
943,Denver,8,466632,2.21,373946.27,2024-11
944,Phoenix,5,416827,9.05,408879.43,2025-02
945,Phoenix,8,177082,6.99,176802.2,2025-01
946,Chicago,6,160217,5.16,207040.05,2024-09
947,Boston,10,108912,2.18,1236073.63,2025-04
948,Miami,2,163209,6.29,1380244.34,2025-04
949,Chicago,5,252369,1.91,789464.17,2024-07
950,Phoenix,2,237194,4.79,1488565.31,2024-08
951,San Francisco,2,235205,1.37,60911.01,2025-01
952,Boston,7,364395,2.42,1026735.66,2024-12
953,New York,9,395305,3.77,126864.55,2024-07
954,Los Angeles,7,259439,2.51,316776.79,2024-09
955,Los Angeles,7,227356,4.07,1047249.88,2025-03
956,Seattle,5,328113,4.63,1838761.15,2025-03
957,Los Angeles,6,322562,9.29,795677.77,2025-03
958,Phoenix,10,82460,5.09,1779626.77,2024-12
959,Seattle,3,82952,3.88,596625.84,2024-07
960,Denver,6,296095,7.21,1401218.09,2024-10
961,San Francisco,3,438523,3.88,1065573.13,2024-07
962,Seattle,7,352022,8.28,666115.14,2025-04
963,San Francisco,9,76428,8.5,172964.62,2024-11
964,Houston,1,265089,7.7,772482.2,2024-10
965,Phoenix,2,255200,3.46,1508594.49,2024-09
966,Denver,10,257170,6.21,337329.2,2024-08
967,Boston,9,480058,9.13,1374584.7,2024-09
968,Denver,9,219608,8.87,1173253.24,2024-12
969,Miami,2,151680,5.46,605853.84,2025-02
970,Houston,8,134696,3.56,1685281.26,2024-12
971,Los Angeles,4,56695,8.06,65055.36,2024-07
972,Los Angeles,1,7671,5.25,227704.56,2024-10
973,Los Angeles,4,37996,2.05,696792.18,2025-01
974,Denver,8,247364,1.56,1434411.47,2024-10
975,Houston,3,477953,1.52,304449.96,2025-02
976,New York,4,300102,4.47,1311262.77,2025-01
977,Houston,4,79844,4.59,284528.94,2024-12
978,Chicago,6,199149,2.38,1890529.48,2025-04
979,Seattle,6,42112,4.04,473841.28,2025-04
980,Denver,3,268495,1.54,1307076.04,2024-12
981,Boston,2,201860,6.04,829017.61,2024-09
982,Miami,6,349510,4.34,1365201.3,2024-07
983,Chicago,10,152321,1.34,303727.14,2025-03
984,Boston,9,73631,8.0,1816936.34,2024-07
985,Phoenix,3,194884,7.41,1937370.09,2024-11
986,Boston,8,139226,4.68,1518449.22,2025-04
987,Denver,6,120754,3.95,914593.06,2025-04
988,San Francisco,3,195435,2.68,1758613.16,2024-12
989,Seattle,1,268330,5.61,977336.98,2024-07
990,Denver,2,57770,5.17,788035.82,2024-10
991,Seattle,7,52870,5.98,1304240.21,2024-12
992,Los Angeles,6,308259,9.24,957173.05,2025-03
993,Phoenix,2,94756,6.13,640867.27,2025-03
994,San Francisco,6,418375,7.86,418854.61,2024-07
995,Los Angeles,10,288671,2.89,378904.96,2025-02
996,Seattle,1,459316,1.3,1024945.97,2024-11
997,San Francisco,6,400291,1.69,62596.29,2024-08
998,Los Angeles,8,370587,8.27,1232209.38,2024-11
999,Boston,4,274642,2.58,316999.66,2025-03
1000,Denver,2,183743,6.46,1478004.62,2024-12
1001,Phoenix,8,59182,5.36,1072368.97,2025-02
1002,New York,2,303393,7.86,1053843.54,2025-03
1003,Los Angeles,2,16988,6.21,1420277.93,2024-07
1004,Phoenix,4,130467,5.49,1806003.27,2024-08
1005,Boston,8,284325,5.01,1110028.14,2024-09
1006,Los Angeles,8,150989,5.36,1240509.75,2024-10
