activity_id,viewer_id,movie_id,watch_date,watch_duration_min,completion_pct,device
558,77,10,2024-08-09,64,39.8,Mobile
559,3288,3,2025-03-21,47,51.1,Mobile
560,82,4,2024-09-26,57,35.8,Mobile
561,2078,4,2024-12-27,55,34.6,Tablet
562,1007,8,2025-01-06,13,10.7,Tablet
563,3585,6,2025-01-05,7,4.9,Desktop
564,4997,8,2024-11-25,83,68.6,Smart TV
565,1422,4,2024-10-21,19,11.9,Smart TV
566,641,4,2024-08-28,19,11.9,Desktop
567,2117,10,2025-02-05,147,91.3,Desktop
568,1776,4,2024-10-17,12,7.5,Desktop
569,4426,1,2024-10-30,21,20.6,Tablet
570,135,2,2024-07-17,79,78.2,Tablet
571,1085,3,2024-10-28,25,27.2,Mobile
572,3600,6,2024-12-29,19,13.4,Smart TV
573,833,9,2025-01-30,64,65.3,Tablet
574,3391,6,2024-07-25,71,50.0,Desktop
575,3165,5,2024-12-02,17,11.7,Desktop
576,1263,9,2025-01-27,61,62.2,Desktop
577,526,6,2024-09-01,134,94.4,Desktop
578,4792,6,2024-11-23,15,10.6,Tablet
579,2309,7,2024-10-09,73,72.3,Desktop
580,2041,4,2024-09-05,129,81.1,Tablet
581,1527,10,2024-07-22,24,14.9,Desktop
582,387,2,2024-08-01,16,15.8,Tablet
583,1931,9,2024-11-25,10,10.2,Tablet
584,606,10,2025-01-19,17,10.6,Mobile
585,296,8,2024-09-24,42,34.7,Desktop
586,4815,6,2024-10-07,31,21.8,Smart TV
587,2608,3,2024-07-27,81,88.0,Tablet
588,1438,2,2024-08-12,27,26.7,Tablet
589,2086,7,2024-10-06,100,99.0,Desktop
590,1490,9,2024-08-23,63,64.3,Mobile
591,1226,6,2024-08-13,79,55.6,Mobile
592,3088,7,2024-11-12,27,26.7,Smart TV
593,1576,10,2024-09-08,102,63.4,Mobile
594,1658,9,2024-10-27,30,30.6,Smart TV
595,152,5,2024-11-04,118,81.4,Tablet
596,4753,9,2024-11-17,81,82.7,Mobile
597,171,5,2024-08-25,123,84.8,Mobile
598,4158,6,2024-11-26,101,71.1,Mobile
599,1553,10,2025-01-16,85,52.8,Tablet
600,3255,5,2025-01-05,51,35.2,Desktop
601,2594,3,2024-12-30,81,88.0,Desktop
602,3706,5,2025-02-10,52,35.9,Tablet
603,1311,6,2024-12-01,48,33.8,Desktop
604,660,1,2024-12-22,58,56.9,Smart TV
605,1162,9,2024-08-08,15,15.3,Mobile
606,1237,6,2024-10-25,45,31.7,Mobile
607,3363,2,2024-09-20,46,45.5,Mobile
608,2603,3,2024-11-09,80,87.0,Tablet
609,2002,4,2025-01-24,116,73.0,Desktop
610,2431,7,2024-09-01,27,26.7,Mobile
611,623,7,2024-11-19,53,52.5,Smart TV
612,222,10,2025-03-10,136,84.5,Smart TV
613,1678,2,2024-07-25,29,28.7,Desktop
614,358,9,2024-10-18,10,10.2,Desktop
615,686,3,2024-08-30,13,14.1,Desktop
616,625,2,2024-12-08,27,26.7,Smart TV
617,923,9,2024-12-08,89,90.8,Desktop
618,3418,7,2025-03-02,74,73.3,Tablet
619,70,7,2024-07-24,43,42.6,Mobile
620,2148,9,2025-03-12,46,46.9,Mobile
621,2504,7,2024-08-08,44,43.6,Mobile
622,1456,1,2025-03-19,54,52.9,Tablet
623,4297,8,2025-02-01,86,71.1,Desktop
624,2682,6,2024-12-16,138,97.2,Tablet
625,2547,5,2024-07-31,107,73.8,Tablet
626,2427,3,2024-09-01,32,34.8,Mobile
627,3573,10,2024-08-14,41,25.5,Desktop
628,1500,2,2024-06-09,29,28.7,Smart TV
629,2330,2,2024-08-23,10,9.9,Smart TV
630,924,9,2024-10-23,32,32.7,Tablet
631,917,9,2024-07-17,77,78.6,Tablet
632,1257,10,2024-12-26,119,73.9,Smart TV
633,791,10,2024-08-22,139,86.3,Desktop
634,4502,2,2024-06-11,99,98.0,Mobile
635,3460,4,2024-12-27,115,72.3,Mobile
636,512,3,2024-06-03,5,5.4,Smart TV
637,4418,4,2024-11-20,46,28.9,Desktop
638,1545,9,2024-07-20,55,56.1,Mobile
639,2676,6,2024-08-31,16,11.3,Smart TV
640,1925,4,2025-03-09,140,88.1,Mobile
641,3424,6,2024-08-27,46,32.4,Mobile
642,3262,1,2025-03-01,62,60.8,Tablet
643,3573,3,2024-10-03,63,68.5,Desktop
644,1695,3,2025-02-12,76,82.6,Tablet
645,3963,4,2024-12-26,59,37.1,Mobile
646,935,9,2025-03-05,48,49.0,Tablet
647,3727,3,2024-07-24,55,59.8,Desktop
648,2497,7,2024-07-26,75,74.3,Mobile
649,1271,2,2025-02-14,29,28.7,Desktop
650,4988,4,2024-08-18,62,39.0,Mobile
651,1834,9,2024-11-26,70,71.4,Desktop
652,4916,8,2024-07-03,99,81.8,Tablet
653,3327,6,2025-02-02,10,7.0,Tablet
654,356,7,2025-01-03,17,16.8,Smart TV
655,52,10,2025-03-03,47,29.2,Mobile
656,615,5,2024-08-05,68,46.9,Tablet
657,3357,10,2024-07-30,118,73.3,Tablet
658,907,9,2024-11-28,93,94.9,Tablet
659,2024,10,2025-03-05,141,87.6,Smart TV
660,1460,6,2024-06-09,132,93.0,Desktop
661,3020,7,2024-12-22,53,52.5,Tablet
662,2900,3,2025-03-22,83,90.2,Mobile
663,3672,3,2024-09-13,46,50.0,Smart TV
664,4860,10,2025-03-17,134,83.2,Desktop
665,1832,6,2024-10-18,88,62.0,Tablet
666,3641,1,2024-10-31,102,100.0,Desktop
667,185,10,2025-01-14,160,99.4,Smart TV
668,3376,8,2025-01-03,23,19.0,Smart TV
669,4703,2,2024-12-20,61,60.4,Tablet
670,32,1,2025-03-11,76,74.5,Tablet
671,2089,5,2025-03-14,132,91.0,Smart TV
672,2329,10,2024-12-25,151,93.8,Smart TV
673,1586,2,2025-02-14,70,69.3,Smart TV
674,3786,2,2024-10-03,57,56.4,Smart TV
675,2813,8,2024-09-14,71,58.7,Tablet
676,4369,10,2024-07-25,142,88.2,Tablet
677,230,5,2024-10-14,141,97.2,Smart TV
678,4956,6,2024-08-25,7,4.9,Tablet
679,1401,1,2024-07-31,46,45.1,Mobile
680,1144,3,2025-01-21,56,60.9,Mobile
681,2375,7,2025-03-11,56,55.4,Mobile
682,1468,1,2024-10-17,74,72.5,Smart TV
683,856,6,2024-09-22,138,97.2,Mobile
684,4696,9,2025-03-12,74,75.5,Desktop
685,3953,1,2024-11-04,47,46.1,Desktop
686,3881,10,2024-10-13,157,97.5,Mobile
687,3408,9,2024-09-30,49,50.0,Mobile
688,3036,3,2024-06-07,62,67.4,Mobile
689,377,1,2024-11-24,32,31.4,Tablet
690,4852,7,2024-11-30,18,17.8,Desktop
691,3174,1,2024-10-28,50,49.0,Mobile
692,4632,9,2024-09-07,38,38.8,Tablet
693,2411,9,2025-01-08,90,91.8,Tablet
694,4118,10,2025-02-01,18,11.2,Mobile
695,3868,2,2024-08-22,72,71.3,Tablet
696,926,1,2024-09-13,8,7.8,Tablet
697,390,6,2024-09-27,36,25.4,Smart TV
698,2065,5,2024-08-07,82,56.6,Mobile
699,2247,7,2024-11-23,66,65.3,Tablet
700,3066,9,2024-08-24,56,57.1,Smart TV
701,1162,1,2024-08-04,53,52.0,Mobile
702,4894,6,2025-01-10,93,65.5,Tablet
703,3486,3,2024-08-31,45,48.9,Desktop
704,4989,3,2024-06-05,20,21.7,Smart TV
705,2416,4,2025-01-12,60,37.7,Mobile
706,2518,5,2025-02-01,132,91.0,Tablet
707,2364,5,2024-11-14,143,98.6,Smart TV
708,4922,10,2025-01-10,62,38.5,Smart TV
709,1899,3,2025-03-01,17,18.5,Desktop
710,4007,6,2024-07-12,6,4.2,Desktop
711,2849,5,2024-09-20,90,62.1,Mobile
712,462,3,2024-06-02,81,88.0,Desktop
713,1515,7,2024-07-17,21,20.8,Mobile
714,1173,8,2025-01-24,35,28.9,Tablet
715,2218,3,2025-03-02,59,64.1,Desktop
716,4553,10,2024-11-12,93,57.8,Smart TV
717,1401,9,2024-09-01,46,46.9,Smart TV
718,2837,3,2024-08-11,92,100.0,Smart TV
719,948,2,2025-02-13,56,55.4,Smart TV
720,689,8,2025-01-16,52,43.0,Mobile
721,428,1,2025-02-26,48,47.1,Mobile
722,4910,6,2024-07-18,83,58.5,Smart TV
723,2518,8,2024-10-16,63,52.1,Tablet
724,1760,4,2024-11-30,98,61.6,Desktop
725,4333,5,2024-10-30,117,80.7,Mobile
726,2920,8,2025-03-25,20,16.5,Smart TV
727,1634,10,2024-10-12,122,75.8,Smart TV
728,301,10,2024-11-18,57,35.4,Desktop
729,4378,8,2024-06-16,70,57.9,Desktop
730,4341,4,2024-09-20,36,22.6,Tablet
731,1647,2,2024-10-01,13,12.9,Desktop
732,4203,7,2025-01-29,9,8.9,Desktop
733,2889,9,2024-08-29,13,13.3,Tablet
734,1609,9,2024-06-05,65,66.3,Smart TV
735,1507,9,2024-11-09,60,61.2,Mobile
736,1002,6,2025-01-14,51,35.9,Smart TV
737,1743,7,2024-11-15,46,45.5,Desktop
738,4194,8,2024-06-26,108,89.3,Mobile
739,880,9,2024-11-30,77,78.6,Tablet
740,2397,8,2024-10-21,29,24.0,Tablet
741,3926,8,2025-01-13,16,13.2,Tablet
742,3257,3,2024-07-04,80,87.0,Smart TV
743,3245,4,2024-08-09,58,36.5,Smart TV
744,3523,7,2024-10-13,85,84.2,Smart TV
745,4814,1,2025-03-22,83,81.4,Mobile
746,396,1,2025-02-28,19,18.6,Smart TV
747,4731,8,2024-06-09,34,28.1,Desktop
748,780,6,2024-07-14,46,32.4,Tablet
749,2356,9,2024-08-27,42,42.9,Smart TV
750,4216,7,2025-02-20,40,39.6,Smart TV
751,4775,10,2024-12-07,122,75.8,Tablet
752,3039,3,2025-02-07,76,82.6,Smart TV
753,4260,10,2024-08-04,94,58.4,Mobile
754,1468,10,2024-08-13,18,11.2,Mobile
755,4783,8,2025-01-23,100,82.6,Mobile
756,4333,3,2025-03-04,43,46.7,Desktop
757,672,10,2025-01-23,120,74.5,Mobile
758,2452,6,2024-10-13,140,98.6,Smart TV
759,1689,2,2025-01-04,39,38.6,Tablet
760,3205,3,2025-02-23,71,77.2,Mobile
761,1783,2,2024-06-16,28,27.7,Desktop
762,2800,9,2025-01-09,69,70.4,Mobile
763,2014,2,2025-02-07,78,77.2,Mobile
764,4723,5,2024-06-06,91,62.8,Mobile
765,1368,10,2024-07-24,151,93.8,Tablet
766,385,8,2024-12-07,78,64.5,Smart TV
767,3484,3,2025-01-03,76,82.6,Desktop
768,733,4,2024-11-08,100,62.9,Mobile
769,98,8,2024-11-11,100,82.6,Desktop
770,3233,3,2024-06-11,91,98.9,Mobile
771,1976,2,2025-03-27,78,77.2,Mobile
772,4364,1,2024-08-04,36,35.3,Tablet
773,2582,5,2024-11-26,39,26.9,Mobile
774,347,4,2025-03-21,114,71.7,Mobile
775,4383,9,2024-07-22,46,46.9,Mobile
776,2685,1,2024-07-02,41,40.2,Desktop
777,3777,5,2024-09-14,59,40.7,Tablet
778,4350,2,2025-02-10,48,47.5,Desktop
779,3294,7,2024-08-11,101,100.0,Tablet
780,2857,2,2025-02-16,32,31.7,Tablet
781,1713,10,2024-11-28,67,41.6,Desktop
782,59,10,2024-11-18,20,12.4,Smart TV
783,3005,7,2024-10-28,16,15.8,Tablet
784,2739,4,2024-12-15,27,17.0,Tablet
785,3993,4,2025-03-18,154,96.9,Desktop
786,948,6,2024-07-22,93,65.5,Tablet
787,3219,5,2024-06-22,68,46.9,Desktop
788,3863,9,2025-02-04,35,35.7,Desktop
789,1298,8,2025-03-06,8,6.6,Tablet
790,39,7,2024-11-23,57,56.4,Desktop
791,4270,5,2024-07-13,50,34.5,Tablet
792,563,5,2024-12-29,70,48.3,Mobile
793,3784,1,2024-11-13,18,17.6,Desktop
794,2455,6,2024-12-27,142,100.0,Smart TV
795,1020,1,2024-06-20,52,51.0,Desktop
796,11,9,2024-08-09,74,75.5,Tablet
797,2164,4,2024-08-13,7,4.4,Tablet
798,3459,7,2024-08-08,31,30.7,Mobile
799,2217,5,2025-01-19,71,49.0,Mobile
800,1884,9,2024-11-10,79,80.6,Desktop
801,3374,1,2025-03-22,78,76.5,Mobile
802,3295,7,2024-10-12,68,67.3,Mobile
803,1419,10,2025-02-14,49,30.4,Smart TV
804,3722,10,2024-10-17,135,83.9,Smart TV
805,1943,6,2024-11-16,33,23.2,Tablet
806,1010,3,2025-01-19,67,72.8,Smart TV
807,3481,4,2025-03-11,10,6.3,Mobile
808,3144,2,2024-10-17,101,100.0,Mobile
809,1707,4,2025-02-13,83,52.2,Mobile
810,1684,9,2025-03-08,68,69.4,Tablet
811,2943,8,2025-02-18,88,72.7,Desktop
812,3316,4,2024-10-24,59,37.1,Tablet
813,2057,8,2024-07-19,6,5.0,Desktop
814,103,1,2024-07-28,82,80.4,Smart TV
815,3434,4,2024-06-12,136,85.5,Desktop
816,3244,9,2024-08-08,21,21.4,Smart TV
817,324,5,2024-10-13,47,32.4,Mobile
818,697,3,2024-06-18,34,37.0,Smart TV
819,1098,8,2024-06-04,64,52.9,Smart TV
820,162,5,2024-06-29,21,14.5,Tablet
821,817,10,2025-03-17,74,46.0,Desktop
822,3042,3,2024-10-01,39,42.4,Mobile
823,3955,1,2024-11-06,84,82.4,Mobile
824,2270,3,2025-03-06,23,25.0,Tablet
825,4572,1,2025-01-30,80,78.4,Desktop
826,4705,7,2024-12-26,37,36.6,Desktop
827,3058,3,2024-07-11,27,29.3,Tablet
828,1520,5,2024-10-27,41,28.3,Mobile
829,1413,5,2025-01-01,59,40.7,Mobile
830,423,2,2024-06-19,73,72.3,Desktop
831,4308,5,2025-01-07,102,70.3,Mobile
832,412,7,2025-01-30,32,31.7,Mobile
833,3272,3,2025-01-16,74,80.4,Desktop
834,288,1,2024-06-17,24,23.5,Smart TV
835,3393,4,2024-08-09,105,66.0,Mobile
836,1611,10,2024-12-27,97,60.2,Mobile
837,3809,1,2025-01-30,48,47.1,Smart TV
838,785,1,2025-02-09,12,11.8,Desktop
839,4613,3,2024-06-07,47,51.1,Mobile
840,3781,8,2024-07-16,32,26.4,Desktop
841,3699,1,2024-08-27,88,86.3,Desktop
842,1673,2,2025-03-04,18,17.8,Tablet
843,4173,10,2025-01-28,15,9.3,Mobile
844,1168,7,2024-09-04,68,67.3,Mobile
845,2591,1,2024-10-22,37,36.3,Tablet
846,909,2,2025-03-19,68,67.3,Desktop
847,3883,9,2024-06-04,13,13.3,Tablet
848,2007,5,2024-12-26,83,57.2,Mobile
849,2471,3,2024-10-29,33,35.9,Desktop
850,1182,3,2024-07-18,51,55.4,Tablet
851,2805,1,2024-09-01,23,22.5,Desktop
852,675,10,2024-08-12,74,46.0,Mobile
853,2500,10,2025-01-15,74,46.0,Tablet
854,186,3,2024-09-15,53,57.6,Desktop
855,2893,7,2024-11-09,87,86.1,Mobile
856,3853,4,2024-12-27,38,23.9,Mobile
857,2459,8,2025-03-13,82,67.8,Mobile
858,2826,3,2024-12-01,39,42.4,Smart TV
859,304,2,2024-08-07,53,52.5,Mobile
860,905,2,2024-11-11,78,77.2,Mobile
861,4428,3,2024-12-25,60,65.2,Smart TV
862,3389,10,2024-10-09,142,88.2,Tablet
863,4209,9,2025-01-02,59,60.2,Desktop
864,3108,4,2024-07-01,123,77.4,Mobile
865,2206,9,2024-11-07,72,73.5,Tablet
866,4188,5,2024-09-27,11,7.6,Tablet
867,4625,9,2024-07-27,16,16.3,Mobile
868,4647,8,2024-08-06,42,34.7,Mobile
869,358,7,2024-06-26,43,42.6,Tablet
870,1652,10,2024-12-19,140,87.0,Desktop
871,1888,4,2024-10-21,88,55.3,Smart TV
872,2216,9,2025-01-16,60,61.2,Mobile
873,961,9,2024-09-23,25,25.5,Tablet
874,3537,6,2024-09-04,75,52.8,Desktop
875,541,1,2024-08-25,26,25.5,Desktop
876,1216,8,2024-06-08,92,76.0,Smart TV
877,1706,6,2024-09-20,5,3.5,Mobile
878,149,1,2025-03-08,7,6.9,Tablet
879,3304,4,2025-01-19,79,49.7,Desktop
880,40,10,2024-06-02,33,20.5,Mobile
881,976,2,2024-12-25,37,36.6,Mobile
882,757,1,2024-12-14,79,77.5,Desktop
883,4051,4,2024-09-12,40,25.2,Tablet
884,4729,10,2025-01-22,141,87.6,Mobile
885,4439,7,2024-11-20,6,5.9,Smart TV
886,4487,9,2025-01-04,15,15.3,Tablet
887,2007,5,2024-06-21,104,71.7,Mobile
888,4830,1,2025-02-19,81,79.4,Smart TV
889,3560,4,2024-07-31,68,42.8,Mobile
890,676,4,2024-07-20,119,74.8,Mobile
891,4950,6,2025-03-12,28,19.7,Smart TV
892,4107,5,2024-08-12,89,61.4,Smart TV
893,1550,3,2024-10-12,7,7.6,Mobile
894,1667,2,2024-11-13,51,50.5,Desktop
895,3368,5,2024-06-16,110,75.9,Tablet
896,4709,6,2024-10-07,101,71.1,Smart TV
897,3314,10,2025-01-08,74,46.0,Tablet
898,783,3,2024-06-30,11,12.0,Desktop
899,1141,5,2025-03-04,9,6.2,Mobile
900,1129,9,2024-09-22,24,24.5,Tablet
901,10,10,2024-08-16,78,48.4,Tablet
902,4349,3,2024-11-25,9,9.8,Mobile
903,2661,8,2024-08-09,38,31.4,Tablet
904,1579,4,2024-12-28,96,60.4,Smart TV
905,2822,3,2025-01-19,33,35.9,Mobile
906,715,1,2024-08-21,42,41.2,Mobile
907,4520,9,2024-11-17,22,22.4,Mobile
908,3430,9,2024-07-06,19,19.4,Desktop
909,4625,6,2024-06-10,93,65.5,Smart TV
910,260,7,2024-07-02,19,18.8,Tablet
911,1795,10,2024-06-29,49,30.4,Smart TV
912,193,7,2024-06-28,57,56.4,Mobile
913,1985,3,2025-02-23,76,82.6,Desktop
914,243,8,2024-07-16,16,13.2,Desktop
915,4652,4,2025-01-05,37,23.3,Mobile
916,1025,6,2024-06-16,27,19.0,Smart TV
917,3066,9,2024-06-06,96,98.0,Tablet
918,2664,7,2024-09-23,60,59.4,Smart TV
919,377,5,2024-11-04,102,70.3,Desktop
920,3433,3,2024-09-21,61,66.3,Smart TV
921,878,7,2024-07-16,8,7.9,Smart TV
922,2998,4,2025-02-11,6,3.8,Desktop
923,1220,5,2024-10-11,130,89.7,Desktop
924,681,6,2025-02-07,112,78.9,Tablet
925,1337,9,2024-11-10,26,26.5,Mobile
926,1502,3,2024-12-19,63,68.5,Tablet
927,3212,1,2025-01-01,70,68.6,Tablet
928,1251,6,2024-08-06,107,75.4,Smart TV
929,3621,2,2024-12-27,84,83.2,Tablet
930,2404,9,2025-01-29,39,39.8,Tablet
931,1308,2,2025-03-24,89,88.1,Mobile
932,124,4,2024-06-19,97,61.0,Tablet
933,2485,2,2025-02-12,70,69.3,Tablet
934,1029,5,2024-09-29,42,29.0,Smart TV
935,2520,5,2024-06-28,58,40.0,Smart TV
936,3100,7,2025-03-08,99,98.0,Desktop
937,712,2,2024-11-20,24,23.8,Tablet
938,1341,5,2024-11-30,96,66.2,Smart TV
939,141,10,2024-12-22,49,30.4,Smart TV
940,1014,5,2024-07-22,27,18.6,Tablet
941,4510,4,2024-07-12,144,90.6,Desktop
942,21,8,2025-01-06,36,29.8,Desktop
943,2764,5,2025-03-28,62,42.8,Smart TV
944,1465,9,2024-07-04,69,70.4,Smart TV
945,4398,10,2024-06-12,112,69.6,Tablet
946,150,7,2024-11-25,38,37.6,Mobile
947,1489,2,2024-07-17,10,9.9,Desktop
948,1607,6,2024-10-21,84,59.2,Mobile
949,241,3,2024-07-31,36,39.1,Tablet
950,4325,1,2025-01-04,44,43.1,Mobile
951,1166,4,2024-07-22,132,83.0,Tablet
952,1660,1,2024-08-23,12,11.8,Mobile
953,4872,4,2025-01-15,31,19.5,Mobile
954,2262,2,2024-06-17,16,15.8,Mobile
955,3890,4,2024-07-30,81,50.9,Desktop
956,4067,2,2024-07-21,101,100.0,Tablet
957,374,9,2024-07-24,58,59.2,Tablet
958,418,3,2025-02-15,50,54.3,Smart TV
959,2334,2,2025-01-25,79,78.2,Smart TV
960,987,6,2024-07-10,7,4.9,Desktop
961,1831,8,2024-11-20,48,39.7,Desktop
962,3872,2,2024-08-25,7,6.9,Tablet
963,3864,9,2024-08-10,5,5.1,Tablet
964,1858,10,2025-01-26,19,11.8,Mobile
965,3496,7,2024-06-15,18,17.8,Mobile
966,1267,10,2024-08-06,125,77.6,Desktop
967,3148,10,2024-10-07,155,96.3,Tablet
968,989,8,2025-03-02,104,86.0,Desktop
969,1858,8,2024-06-21,48,39.7,Tablet
970,869,7,2024-06-04,76,75.2,Desktop
971,123,5,2025-03-09,145,100.0,Smart TV
972,4101,6,2024-06-17,124,87.3,Mobile
973,2105,3,2024-10-29,88,95.7,Desktop
974,3238,3,2024-09-04,32,34.8,Desktop
975,4793,2,2024-06-20,55,54.5,Tablet
976,4518,10,2024-11-28,102,63.4,Tablet
977,3868,5,2024-06-11,106,73.1,Tablet
978,2921,8,2024-07-04,92,76.0,Tablet
979,2015,10,2025-03-23,35,21.7,Smart TV
980,2637,3,2024-06-29,16,17.4,Mobile
981,1190,7,2024-12-16,43,42.6,Mobile
982,80,1,2024-09-20,66,64.7,Desktop
983,4282,6,2024-10-11,16,11.3,Desktop
984,922,5,2025-03-03,59,40.7,Desktop
985,2364,10,2025-03-05,40,24.8,Smart TV
986,1806,9,2024-06-13,13,13.3,Mobile
987,3483,5,2024-07-09,32,22.1,Mobile
988,384,6,2024-08-15,63,44.4,Mobile
989,3089,6,2025-01-30,23,16.2,Smart TV
990,2383,9,2024-12-24,54,55.1,Desktop
991,1907,4,2024-11-06,89,56.0,Mobile
992,2670,2,2024-06-09,5,5.0,Mobile
993,3446,5,2024-10-11,132,91.0,Desktop
994,4795,8,2025-01-04,69,57.0,Mobile
995,2022,6,2025-03-10,125,88.0,Smart TV
996,1121,6,2025-03-07,33,23.2,Mobile
997,4037,8,2024-11-16,121,100.0,Mobile
998,4852,3,2024-12-08,34,37.0,Tablet
999,2797,9,2024-12-03,17,17.3,Smart TV
1000,374,3,2025-01-23,53,57.6,Desktop
1001,155,4,2024-08-18,103,64.8,Smart TV
1002,3030,5,2024-10-22,116,80.0,Tablet
1003,1158,8,2024-06-19,64,52.9,Smart TV
1004,834,2,2024-06-14,61,60.4,Tablet
1005,4097,4,2025-01-24,20,12.6,Mobile
1006,2160,6,2025-02-02,103,72.5,Desktop
1007,502,8,2024-09-19,90,74.4,Mobile
1008,2515,8,2024-09-25,45,37.2,Mobile
1009,2429,3,2024-07-08,61,66.3,Smart TV
1010,3761,9,2024-09-01,46,46.9,Tablet
1011,4610,1,2024-08-28,25,24.5,Smart TV
1012,4327,5,2024-12-24,105,72.4,Desktop
1013,4547,8,2025-02-20,28,23.1,Smart TV
1014,3413,1,2025-01-06,62,60.8,Smart TV
1015,3649,3,2024-12-11,6,6.5,Desktop
1016,554,3,2024-09-14,66,71.7,Smart TV
1017,3285,4,2025-01-30,145,91.2,Tablet
1018,4946,3,2024-08-04,50,54.3,Desktop
1019,4129,9,2025-01-30,60,61.2,Mobile
1020,248,7,2024-10-13,90,89.1,Tablet
1021,1445,10,2024-06-30,64,39.8,Smart TV
1022,2128,6,2024-06-04,65,45.8,Smart TV
1023,4300,1,2024-08-14,92,90.2,Tablet
1024,3426,4,2024-07-13,152,95.6,Smart TV
1025,3515,10,2024-10-10,120,74.5,Mobile
1026,2636,6,2024-12-28,54,38.0,Tablet
1027,3881,1,2025-02-12,99,97.1,Tablet
1028,2778,8,2024-11-24,95,78.5,Smart TV
1029,631,3,2025-03-28,60,65.2,Mobile
1030,2128,4,2024-08-15,139,87.4,Desktop
1031,3297,8,2024-08-06,31,25.6,Tablet
1032,489,4,2024-08-30,51,32.1,Desktop
1033,847,3,2024-07-25,66,71.7,Mobile
1034,3040,8,2025-02-06,111,91.7,Tablet
1035,4029,10,2024-07-25,35,21.7,Tablet
1036,2413,3,2024-08-20,12,13.0,Smart TV
1037,2198,2,2025-03-10,41,40.6,Tablet
1038,1907,10,2024-06-17,146,90.7,Smart TV
1039,3481,3,2025-03-24,18,19.6,Mobile
1040,1468,4,2024-09-04,154,96.9,Mobile
1041,4659,3,2025-03-09,57,62.0,Mobile
1042,1511,2,2024-12-21,39,38.6,Smart TV
1043,635,8,2024-07-02,111,91.7,Tablet
1044,586,9,2025-01-17,8,8.2,Tablet
1045,659,1,2024-12-22,32,31.4,Desktop
1046,323,8,2024-11-23,118,97.5,Mobile
1047,4779,1,2024-09-10,42,41.2,Desktop
1048,3759,3,2024-09-02,57,62.0,Smart TV
1049,4732,5,2024-09-23,101,69.7,Mobile
1050,4614,8,2024-10-21,25,20.7,Tablet
1051,4549,7,2024-06-03,35,34.7,Desktop
1052,3258,10,2024-11-14,13,8.1,Smart TV
1053,2866,1,2025-03-09,25,24.5,Smart TV
1054,4945,2,2024-09-21,94,93.1,Desktop
1055,1295,3,2025-02-08,64,69.6,Desktop
1056,1312,9,2025-03-21,16,16.3,Mobile
1057,2852,7,2024-06-25,33,32.7,Smart TV
1058,488,10,2024-08-04,114,70.8,Tablet
1059,3237,7,2024-11-17,62,61.4,Desktop
1060,1362,8,2025-03-11,115,95.0,Smart TV
1061,4818,6,2025-02-06,57,40.1,Smart TV
1062,3061,10,2024-06-12,155,96.3,Tablet
1063,4474,1,2025-01-09,69,67.6,Smart TV
1064,4057,1,2024-12-04,58,56.9,Tablet
1065,366,1,2025-03-07,26,25.5,Mobile
1066,1408,2,2024-06-24,77,76.2,Desktop
1067,3043,3,2024-11-01,14,15.2,Desktop
1068,2290,10,2024-10-11,13,8.1,Mobile
1069,1421,10,2024-08-20,62,38.5,Smart TV
1070,1690,4,2024-08-28,68,42.8,Mobile
1071,2929,3,2024-07-05,36,39.1,Mobile
1072,2715,3,2024-11-24,52,56.5,Mobile
1073,1854,2,2024-11-20,84,83.2,Smart TV
1074,1852,6,2024-12-25,13,9.2,Smart TV
1075,2012,4,2024-09-07,54,34.0,Desktop
1076,3229,5,2024-08-23,68,46.9,Tablet
1077,4403,3,2024-06-14,5,5.4,Smart TV
1078,1889,10,2024-08-02,142,88.2,Desktop
1079,742,5,2024-08-22,74,51.0,Mobile
1080,2731,8,2024-12-19,104,86.0,Smart TV
1081,1097,10,2024-06-29,158,98.1,Mobile
1082,4067,3,2024-12-23,36,39.1,Desktop
1083,3767,2,2024-11-06,66,65.3,Smart TV
1084,538,5,2024-06-08,45,31.0,Tablet
1085,2198,3,2024-07-18,81,88.0,Desktop
1086,802,8,2025-03-28,48,39.7,Desktop
1087,3657,3,2024-07-09,55,59.8,Desktop
1088,3051,2,2024-09-27,66,65.3,Tablet
1089,2246,3,2025-01-29,59,64.1,Smart TV
1090,4168,3,2024-12-22,90,97.8,Smart TV
1091,1163,7,2024-06-14,18,17.8,Tablet
1092,1873,2,2024-06-14,62,61.4,Mobile
1093,1298,10,2025-02-28,156,96.9,Smart TV
1094,2216,6,2024-07-02,40,28.2,Desktop
1095,515,3,2024-11-29,18,19.6,Desktop
1096,82,6,2024-11-10,95,66.9,Mobile
1097,1144,5,2024-07-22,58,40.0,Mobile
1098,405,5,2025-02-20,65,44.8,Tablet
1099,3777,8,2024-08-11,80,66.1,Smart TV
1100,1040,8,2024-12-09,82,67.8,Smart TV
1101,766,3,2025-02-12,24,26.1,Desktop
1102,4422,5,2024-07-27,87,60.0,Desktop
1103,4447,1,2025-02-03,43,42.2,Tablet
1104,4037,1,2024-12-13,60,58.8,Desktop
1105,1394,4,2025-03-13,65,40.9,Tablet
1106,2933,6,2024-06-30,29,20.4,Desktop
1107,4448,6,2024-10-27,124,87.3,Tablet
1108,4258,5,2024-11-18,19,13.1,Smart TV
1109,1574,9,2025-03-05,72,73.5,Desktop
1110,3915,6,2024-08-09,116,81.7,Tablet
