campaign_id,movie_id,channel,spend_usd,impressions,clicks,conversions,campaign_month
502,4,Display,29235.27,4977084,217309,23400,2024-10
503,5,Email,62083.29,3630633,181079,26755,2025-02
504,2,Influencer,12215.62,4857243,149645,11910,2024-11
505,10,Display,92776.92,2302174,45522,3063,2024-08
506,9,Email,27078.82,3821121,97119,5842,2024-08
507,1,Email,83110.87,1204513,55826,2945,2024-10
508,3,Search Ads,96396.82,1144299,56160,2736,2025-02
509,6,Display,41163.54,4084339,55430,5845,2024-09
510,4,Search Ads,12801.24,3623512,63613,8013,2025-01
511,5,Influencer,10133.89,3382757,110990,8982,2025-04
512,8,TV,22979.83,2341573,48083,1979,2025-04
513,5,Display,79726.52,4349151,178538,11792,2024-07
514,9,Influencer,6507.35,3499713,163389,21154,2025-02
515,7,TV,96254.71,47978,1589,199,2024-09
516,4,Display,3464.83,2906738,110851,11547,2024-11
517,9,Search Ads,5744.22,4864263,123360,4818,2025-02
518,3,Display,9430.88,1345887,51944,4805,2024-10
519,3,Email,13152.12,4777112,111148,10112,2024-11
520,9,TV,5606.02,4144559,164311,8676,2024-08
521,1,Email,96147.44,3495177,153361,6092,2024-10
522,8,Search Ads,17169.07,4362695,39809,5967,2024-08
523,3,TV,75871.92,3900900,71470,9573,2025-02
524,9,Display,54071.24,2231830,30173,2739,2024-09
525,5,Social Media,27729.69,3879097,80375,9772,2025-01
526,10,TV,33439.84,491157,18459,1679,2024-12
527,6,Influencer,22223.56,3597140,161205,12470,2024-11
528,4,TV,55440.16,4667613,204267,16465,2024-11
529,6,Display,4554.17,1824373,23903,2453,2025-03
530,9,Social Media,51640.46,4824637,75183,2857,2025-02
531,9,Social Media,9625.04,306920,9111,351,2025-04
532,8,Display,27523.85,1809922,25574,2402,2024-12
533,9,Search Ads,98667.48,2089172,30286,2348,2024-12
534,9,Display,51898.35,2376010,48358,4620,2025-02
535,3,Search Ads,63722.65,4413562,40806,3486,2024-08
536,8,TV,86857.85,841316,27380,3427,2025-01
537,4,Search Ads,67479.76,3801655,72967,6401,2024-12
538,3,Influencer,38404.38,2075506,58800,6305,2024-09
539,10,Display,18915.63,83895,4172,588,2025-02
540,3,Influencer,46147.93,1991209,12928,1626,2025-03
541,3,Search Ads,32005.97,516885,13062,1004,2025-01
542,7,Search Ads,54377.15,458333,17144,920,2025-01
543,6,Email,67085.55,1196671,46038,1446,2025-01
544,2,TV,8055.39,620130,10243,985,2024-09
545,8,Search Ads,64346.5,4510996,225084,23084,2024-08
546,10,Email,66697.01,2192354,82954,10675,2025-04
547,2,Social Media,95853.6,3493870,162265,17451,2025-03
548,3,TV,33782.36,4237293,31777,1367,2024-10
549,9,Social Media,10122.78,1405872,13451,1496,2025-04
550,3,Social Media,93677.37,595862,7166,1004,2024-08
551,10,Display,55386.4,2505911,96347,5991,2024-10
552,3,Display,2189.93,4378203,32522,2000,2024-10
553,5,Email,52449.6,877429,20821,1332,2025-01
554,1,TV,20232.8,2112215,89823,5161,2024-12
555,2,Email,23399.53,16363,376,28,2024-11
556,3,Social Media,62952.02,4376990,213063,14358,2025-02
557,3,Search Ads,70623.36,1536043,51421,4812,2025-04
558,2,Influencer,19392.95,2385292,92111,6777,2024-11
559,8,Email,27944.15,632846,21893,977,2024-10
560,7,Display,3508.01,3734550,84947,9107,2024-11
561,5,Display,63421.98,118034,1118,97,2025-01
562,4,Email,91157.99,4924342,157187,18383,2025-04
563,1,Influencer,38200.49,3732437,180030,7011,2024-11
564,1,TV,67439.71,3219604,68062,2728,2024-12
565,2,Influencer,38771.08,1557042,55869,6648,2024-07
566,5,TV,19562.87,4336303,124682,3633,2024-10
567,6,TV,46171.59,514680,23473,2657,2025-03
568,1,TV,19520.27,513067,16228,1894,2025-02
569,6,Search Ads,32223.73,3866049,139676,13287,2024-09
570,8,Display,81500.34,3832658,106506,7844,2024-11
571,1,TV,85239.82,599325,16793,2474,2024-08
572,3,Display,40483.4,3623847,100031,14387,2024-10
573,2,Search Ads,92795.48,3676295,31952,4196,2024-12
574,3,Influencer,34727.85,3663492,78297,3216,2025-02
575,5,TV,82994.07,952890,32945,2818,2024-08
576,4,Influencer,72653.54,3902013,86241,10775,2024-07
577,5,Display,16623.35,4106144,31238,4078,2024-08
578,7,Email,56161.07,3887530,138095,4336,2024-08
579,10,Influencer,52377.8,2214356,102737,2748,2024-08
580,3,Search Ads,15984.79,1873953,45564,2096,2025-03
581,9,Social Media,3922.69,1413537,45662,4480,2024-08
582,1,Influencer,22036.06,2504183,67262,7881,2025-01
583,7,Display,49513.11,2060749,60215,8434,2024-12
584,7,Display,7683.84,3626295,79222,6153,2024-07
585,10,Social Media,24990.44,1461955,38951,3922,2024-11
586,6,Social Media,23940.15,4577735,71677,10324,2024-12
587,4,Display,89080.83,126659,3770,381,2024-07
588,8,Social Media,90587.29,2467956,60030,7720,2024-12
589,3,Display,8498.23,4538600,160892,14015,2024-07
590,2,Search Ads,24842.74,1433803,26310,2255,2025-01
591,8,TV,4860.4,1648075,41550,2690,2025-01
592,9,Social Media,44193.29,2084377,63858,3795,2025-04
593,5,TV,96476.4,4177387,83211,7147,2025-03
594,8,Influencer,91658.45,4109583,102048,9905,2024-09
595,2,Influencer,85108.62,3904706,137292,17055,2024-09
596,8,Influencer,26237.57,3158964,81656,8132,2025-01
597,2,Influencer,21349.57,3990631,41484,5839,2024-10
598,2,Display,32597.89,3900562,24891,2284,2024-12
599,8,Display,6233.48,931180,24256,1127,2024-08
600,2,Display,22477.79,1377918,24738,2266,2025-04
601,9,Email,88588.41,2774079,43870,4879,2024-12
602,8,Search Ads,34984.26,1370983,46063,5780,2024-11
603,10,TV,27941.84,3683539,75737,3511,2025-03
604,1,Social Media,45322.4,4897522,176224,6569,2024-11
605,3,Search Ads,88977.09,4354989,50810,6938,2025-02
606,10,Display,61425.89,1519954,32713,3089,2025-03
607,2,Social Media,41633.4,2708591,14557,1081,2025-01
608,2,Social Media,35192.16,4423171,208161,14954,2024-12
609,9,Social Media,97560.31,254291,3993,268,2025-03
610,6,Display,68072.79,439895,10434,1096,2025-02
611,7,Social Media,48525.24,1568513,52983,2353,2024-07
612,9,Social Media,54218.3,2303281,87531,11498,2024-07
613,10,Search Ads,90533.03,3575627,174938,19888,2025-02
614,2,Social Media,53431.98,2055254,49295,5483,2025-04
615,2,Influencer,68248.57,4199999,146213,11532,2024-08
616,10,Social Media,81276.21,1670415,58702,6425,2025-01
617,8,Search Ads,33716.75,3524756,103841,2498,2024-08
618,1,Influencer,33336.73,2782117,72972,7776,2024-10
619,1,Search Ads,33703.08,3784472,168172,13962,2024-07
620,6,Social Media,6208.56,2957341,139692,19883,2024-08
621,1,TV,75213.31,3794199,179928,17139,2024-12
622,4,Search Ads,93110.52,4954278,159812,8670,2024-12
623,4,Email,35270.89,2231211,99484,4601,2025-04
624,3,TV,17941.05,1777423,22814,2778,2024-11
625,4,Search Ads,20711.09,70943,805,70,2024-07
626,8,Display,22586.12,622392,9802,374,2025-04
627,8,TV,2451.9,2151268,90351,9720,2024-11
628,9,Social Media,30512.19,1939072,10738,1098,2024-08
629,1,TV,84029.56,3741992,171842,19547,2025-03
630,4,Search Ads,49313.89,3204832,85319,5088,2024-11
631,8,Influencer,64155.48,1613770,61017,4001,2024-11
632,9,TV,22691.31,340464,13668,1479,2024-07
633,4,Display,20721.36,3354785,147744,6884,2024-12
634,6,Social Media,3380.59,194210,3705,180,2024-08
635,5,Email,40113.97,4024639,120887,16536,2025-02
636,6,Search Ads,62892.9,1981076,46679,6212,2024-07
637,1,Search Ads,25256.31,1064107,43961,5361,2025-02
638,10,Influencer,83726.57,1574885,73412,5299,2024-09
639,1,Search Ads,94357.65,3787306,41937,3660,2024-09
640,6,Social Media,60821.01,128187,734,82,2024-08
641,5,Social Media,1365.2,1573781,48134,4750,2025-04
642,9,Influencer,78053.91,4836206,114031,8476,2024-12
643,9,TV,63532.06,2313737,105018,6946,2024-08
644,1,Search Ads,76105.05,3715279,29285,3921,2024-09
645,3,TV,89377.63,1226916,49460,2865,2024-09
646,3,Social Media,11625.58,4580290,83167,3867,2024-10
647,1,Email,87955.24,1942097,76583,10332,2024-09
648,3,Influencer,62508.32,3158926,16002,380,2024-10
649,3,Social Media,68569.55,4886620,98789,8444,2024-09
650,3,Email,3367.57,3810120,80011,2122,2024-12
651,1,Display,39891.09,1787537,15679,2326,2024-09
652,5,Email,23058.24,992061,16820,1488,2024-10
653,6,Influencer,49851.04,2070154,11002,546,2025-01
654,10,Display,14076.97,4103804,96906,2118,2025-01
655,4,Influencer,76678.91,1574270,30916,2458,2025-02
656,9,Social Media,90492.88,4085028,199658,10709,2024-10
657,4,Display,94916.43,803670,13937,1860,2024-12
658,2,Email,77786.4,2611183,20413,1229,2024-07
659,9,Email,11063.34,4953437,142481,11586,2024-09
660,8,Social Media,96755.65,3096459,49057,5961,2025-03
661,9,Email,92809.54,2154058,96817,11412,2024-07
662,9,Email,79417.37,4481594,176326,23187,2025-01
663,6,Search Ads,67638.92,4218693,22631,2390,2024-08
664,2,Display,16045.25,438459,3156,180,2024-11
665,6,Email,93398.74,3027040,111726,14741,2025-04
666,1,Search Ads,85785.92,2205098,64647,5301,2024-09
667,6,TV,93201.47,4352990,112502,5744,2024-07
668,9,Email,72900.76,4607495,185103,16953,2024-09
669,2,Display,79185.22,3052857,100121,2116,2025-04
670,4,Email,54524.98,389193,17802,1633,2025-01
671,5,Display,21199.73,3231648,141303,5449,2024-09
672,8,TV,95678.55,2808098,60010,2149,2025-02
673,2,Display,13702.47,1931086,39028,2527,2024-09
674,3,Display,46676.67,4619227,84735,11918,2024-07
675,5,Display,88984.9,4867558,155494,21792,2024-08
676,9,Email,45528.24,2655411,40347,1100,2024-11
677,5,Social Media,50346.45,32693,784,86,2025-04
678,9,Display,74300.45,1325988,29639,1184,2024-07
679,7,Email,3314.26,3763814,147003,4996,2025-03
680,6,TV,6247.1,1224761,48920,1900,2025-03
681,9,Influencer,40293.6,4287317,202212,5673,2024-08
682,7,TV,29178.84,2532707,74328,7323,2024-12
683,3,Search Ads,26952.39,581270,7622,1138,2025-04
684,4,Influencer,41705.87,505978,12195,1227,2024-09
685,10,Email,78631.1,1015237,26731,1085,2024-09
686,3,Search Ads,69068.05,4694172,110469,8576,2025-04
687,6,Influencer,41250.1,2720467,66241,5235,2024-11
688,8,TV,68801.19,4679253,107048,8401,2025-03
689,2,Influencer,35610.95,4957157,186240,26138,2025-04
690,2,Influencer,90659.98,1108386,19619,1715,2025-02
691,9,Display,2790.16,3646184,50885,4181,2024-11
692,8,TV,95120.02,1291422,47633,5705,2024-10
693,7,Social Media,17244.98,3242995,125183,4284,2024-12
694,7,Search Ads,95632.69,1873923,43010,1125,2024-07
695,1,Display,70193.2,1487312,70850,6377,2024-11
696,10,Display,63287.22,4936158,244126,15098,2024-09
697,3,Email,74361.73,2347547,21150,1099,2024-12
698,2,Email,60393.54,920825,34667,1775,2024-08
699,6,Email,27687.92,696313,28911,2534,2024-12
700,9,Search Ads,73856.42,993133,16184,967,2024-12
701,10,Influencer,7031.23,4432554,206786,14411,2024-09
702,2,Email,97809.35,2934674,23811,1074,2025-04
703,5,Influencer,31036.13,1158864,43239,3919,2024-11
704,3,Display,16081.45,2081272,43427,5733,2024-07
705,2,Email,42511.54,3751950,100204,11479,2025-04
706,10,Social Media,83396.27,3332592,60372,3025,2025-02
707,5,Search Ads,88517.6,400387,6228,829,2024-09
708,8,Influencer,23442.71,593254,29380,4222,2024-09
709,1,Social Media,76529.04,679194,32690,1101,2024-12
710,10,Social Media,17097.89,2645912,115593,8223,2024-08
711,1,Influencer,16768.82,3968565,171688,14178,2025-03
712,10,Email,29551.22,145630,1753,211,2024-10
713,10,Influencer,99241.22,2957358,37416,1198,2025-02
714,6,TV,13145.96,4396662,183151,20832,2025-01
715,9,Influencer,69816.39,768961,16583,850,2025-01
716,1,Email,27995.29,3246916,109093,6976,2024-12
717,3,Influencer,38190.83,3257628,17059,1998,2024-12
718,9,TV,23551.01,4102059,171896,16951,2024-08
719,2,TV,53330.42,3953447,191355,23986,2024-10
720,4,Social Media,91599.9,3456443,53587,6437,2024-10
721,8,TV,25119.4,996446,9115,349,2024-07
722,9,Search Ads,44242.26,2408420,46725,3850,2025-04
723,10,Display,74810.14,4764352,203589,11458,2025-04
724,4,Display,71642.32,161868,2550,293,2025-04
725,1,Search Ads,61321.09,3404255,27895,2419,2025-04
726,5,Social Media,46819.56,3693322,27167,2057,2025-04
727,8,Display,21767.67,259776,9504,585,2024-08
728,7,Social Media,29808.03,113381,2522,293,2024-07
729,8,Email,35079.54,1307266,39358,1886,2024-07
730,8,Email,81859.75,4234338,185288,11830,2024-11
731,9,Search Ads,30393.63,636717,10160,1209,2024-12
732,6,Email,54556.27,1528285,57072,6897,2024-09
733,1,Display,39847.05,3867262,55120,4938,2024-08
734,4,Influencer,50034.94,4308927,130882,7423,2024-08
735,6,Influencer,91424.65,96521,2205,74,2024-12
736,5,Influencer,3766.07,3389652,35926,740,2025-01
737,1,Display,51098.65,956272,41860,3197,2024-10
738,1,Influencer,99435.95,1900533,57085,7078,2024-09
739,9,Influencer,6281.1,912582,9350,919,2024-09
740,10,Influencer,12583.55,3213095,96279,12944,2025-04
741,4,TV,28664.92,1628405,53128,6844,2025-01
742,7,TV,91778.72,2166422,98971,9724,2024-08
743,9,TV,2383.63,3594964,23719,3237,2024-09
744,3,Search Ads,92051.35,1248453,44639,2108,2024-10
745,3,Display,38026.35,3854817,74230,8038,2024-07
746,2,Influencer,33986.5,1117788,43538,2664,2025-03
747,8,Display,44983.84,398414,9328,673,2025-01
748,8,Social Media,49202.93,3912356,115823,14084,2024-10
749,9,Search Ads,85507.68,4308180,142995,18051,2025-04
750,7,Search Ads,50147.4,22688,1048,74,2024-09
751,7,Email,62107.31,3594780,100170,9046,2025-02
752,7,Display,31698.13,4926310,193461,28366,2024-07
753,8,Email,43722.1,560425,17108,2230,2024-07
754,5,TV,1238.39,4405514,37264,4233,2024-07
755,4,Social Media,26480.39,4693703,137711,4335,2024-12
756,9,Search Ads,96441.46,63074,344,22,2024-12
757,9,Email,67360.09,2547448,91549,5649,2024-09
758,2,TV,33711.55,3345680,27083,3764,2025-02
759,8,Display,94702.16,2540146,37681,5450,2024-07
760,6,Display,10706.27,4386426,168882,7729,2025-04
761,6,TV,51638.01,996277,48267,3377,2024-10
762,7,Influencer,64824.65,3081241,36127,3889,2024-10
763,3,Email,75916.39,3596614,26357,3130,2025-04
764,1,Social Media,93360.53,188894,3138,390,2025-04
765,9,Influencer,93131.6,4819647,196535,22500,2025-03
766,3,Email,8890.0,4279352,161540,8183,2024-11
767,4,Email,89085.56,3047179,83291,5029,2024-09
768,3,Influencer,32179.65,2987216,99668,4036,2025-01
769,4,TV,76108.42,2810175,32055,3824,2025-03
770,9,Email,16885.08,422869,10396,935,2024-09
771,6,Influencer,10764.3,370105,2511,199,2024-07
772,8,Social Media,8562.62,1548181,58786,6062,2024-11
773,3,Email,29416.79,719447,29334,2530,2024-10
774,6,Influencer,79722.18,163536,2166,138,2025-03
775,4,Influencer,56242.17,2743640,124956,5893,2025-02
776,1,Search Ads,27489.44,3354154,17900,1193,2025-01
777,2,Email,16586.9,3153299,128210,12346,2024-10
778,6,Influencer,84413.68,2668281,39484,3723,2024-12
779,1,Display,41317.56,1030515,26712,1095,2024-07
780,9,Influencer,25481.0,4086149,134120,17005,2024-10
781,2,Email,47947.72,3272017,48767,6158,2024-09
782,9,Social Media,47701.16,4064526,199001,16090,2024-08
783,1,Email,53622.37,2317049,68542,6128,2024-09
784,10,Social Media,57870.51,4562358,197184,11362,2024-07
785,9,Display,85158.77,1418904,28936,1788,2025-03
786,4,Social Media,16100.59,3898219,54410,1861,2024-09
787,4,TV,16496.06,271618,13049,1028,2024-12
788,5,Social Media,30846.7,3075686,103973,4796,2024-08
789,1,TV,42336.01,3870048,113932,7627,2025-01
790,9,Display,93544.37,1929277,26835,777,2024-12
791,2,TV,51071.18,2690405,22041,815,2024-11
792,4,Search Ads,40669.51,2192451,64007,2157,2024-09
793,2,Email,87526.84,195491,7931,562,2024-09
794,8,Display,68757.85,259431,2226,279,2025-04
795,5,Display,92535.35,3720197,113035,2567,2024-07
796,1,Social Media,2132.31,3368683,44652,2764,2025-02
797,5,Influencer,81586.99,2803846,91147,7331,2025-04
798,4,Display,4687.77,1502027,20975,1954,2024-07
799,1,Display,70366.21,2363217,63372,5090,2025-01
800,6,Search Ads,6066.51,3019968,82101,5699,2025-02
801,2,Search Ads,21363.32,4686105,75376,2199,2024-12
802,9,TV,59668.03,1342223,15120,1906,2025-04
803,5,TV,54053.91,81351,809,116,2024-11
804,2,Search Ads,27593.76,601566,13721,1955,2025-02
805,5,Influencer,2437.94,2204489,13957,1261,2025-02
806,3,TV,52567.05,1895270,19868,2240,2025-02
807,2,Influencer,63975.74,2040488,61915,8787,2024-08
808,5,Influencer,68683.84,3198722,66718,4066,2024-07
809,3,TV,41612.34,469574,14563,889,2025-02
810,1,Display,61723.58,4208175,198605,25117,2024-09
811,4,Social Media,36026.58,1604033,21742,3246,2024-09
812,3,Social Media,5970.08,3512354,139331,6150,2024-12
813,9,Social Media,22251.52,4289993,75998,9320,2024-10
814,8,Email,25776.31,3939218,110894,14083,2024-09
815,1,Search Ads,84173.97,1884245,21699,1496,2025-03
816,6,Social Media,16392.27,1007394,28812,1224,2024-09
817,10,TV,37834.14,2686627,21390,558,2025-04
818,7,Email,62465.34,1457014,47211,2049,2025-04
819,5,Email,50322.25,4132503,23739,537,2025-01
820,5,Search Ads,18281.31,2996069,63424,2395,2024-08
821,8,Email,40541.92,874212,27352,1815,2025-04
822,1,Email,78739.66,2564225,26049,2444,2024-12
823,8,Influencer,27156.78,4828825,34811,2154,2024-09
824,9,Display,61283.91,2532666,19053,1903,2025-01
825,8,Social Media,40914.54,916019,40287,5354,2024-07
826,7,Social Media,44392.9,4659919,150628,3260,2025-03
827,6,Display,4904.8,280871,12950,452,2025-02
828,7,Search Ads,46725.22,2669005,35639,5272,2024-12
829,5,Email,62321.23,1329806,44099,5091,2024-07
830,9,Influencer,45608.21,2720871,51139,4532,2024-08
831,10,Display,79948.1,3125699,103327,10431,2025-02
832,9,Social Media,94472.94,995956,43632,1629,2025-02
833,4,Display,74623.81,1226666,14891,610,2024-10
834,3,Search Ads,80011.0,112070,616,36,2024-09
835,1,Email,25181.04,925720,36228,1354,2024-08
836,9,Email,49261.06,1789937,66826,4186,2024-10
837,7,Display,2477.32,4065490,33274,2874,2024-07
838,5,Influencer,61057.33,2054449,76437,2622,2024-07
839,4,Influencer,65762.16,1842149,85748,12642,2024-10
840,8,Search Ads,88721.35,308854,14155,937,2024-07
841,7,Display,68288.01,1700143,15289,1023,2025-01
842,9,Search Ads,68681.42,2006470,55433,4188,2025-01
843,2,Influencer,24193.77,229370,9280,1039,2024-07
844,5,Search Ads,19702.98,1815143,51853,6504,2025-01
845,8,Email,21906.93,2380800,12723,840,2024-12
846,3,Search Ads,8201.93,3382549,111568,5493,2025-04
847,2,Search Ads,82385.39,616088,22547,2055,2025-03
848,10,Social Media,87718.7,67424,2183,62,2025-02
849,9,Search Ads,47513.96,251069,2160,280,2025-02
850,8,Influencer,46842.28,980124,25037,1594,2024-12
851,2,Search Ads,95501.18,4715895,116450,8335,2024-08
852,5,Email,71412.8,4114231,152839,17786,2024-08
853,8,Email,35208.27,3177510,67356,3851,2025-04
854,3,Influencer,53263.76,2467808,116701,3466,2024-08
855,10,TV,51068.21,128515,5173,749,2024-12
856,4,Email,35824.39,2298025,80518,4927,2024-09
857,5,TV,39662.41,302800,12445,423,2025-04
858,6,Search Ads,9296.43,912776,6268,476,2025-02
859,5,Search Ads,31797.71,2210295,46443,2446,2024-08
860,3,Display,63725.4,4833345,36379,3225,2024-12
861,10,Search Ads,10819.6,4932525,81322,3587,2025-01
862,1,Influencer,77310.88,1646473,41535,5704,2024-12
863,2,TV,13002.53,1841122,77701,7681,2024-09
864,7,Social Media,84028.64,1319519,32728,4698,2024-12
865,9,Display,55747.52,1278966,26374,816,2024-11
866,9,Search Ads,93044.91,1330009,20928,1943,2024-08
867,8,Social Media,94613.68,1830170,23260,1924,2024-10
868,9,Social Media,29843.24,251592,8311,1089,2024-11
869,3,TV,82842.39,3109138,58715,8419,2025-02
870,2,Influencer,95627.72,2247436,63880,9215,2025-02
871,6,Search Ads,19764.83,4026556,151463,20248,2025-04
872,5,TV,48428.66,2448110,30118,4222,2025-01
873,8,TV,55444.6,1052318,33235,2405,2024-12
874,5,Search Ads,68932.8,3355362,142454,5602,2025-04
875,7,Social Media,5949.29,455242,6875,897,2024-07
876,2,Display,14660.31,698070,6892,232,2024-07
877,8,Search Ads,30702.89,2440221,90314,7634,2025-02
878,8,TV,30625.78,423500,9238,326,2024-07
879,8,Social Media,13711.93,4200765,194338,18163,2024-08
880,10,Email,42207.68,1918309,92974,6971,2025-03
881,2,Influencer,94585.82,444432,18833,1481,2025-01
882,5,Social Media,65999.87,4168817,102312,13600,2025-01
883,9,TV,39088.75,436150,10131,924,2025-03
884,5,TV,54556.04,2417263,97619,12119,2024-09
885,9,Influencer,29400.57,498534,22715,2619,2025-01
886,5,Email,29850.32,2979874,44687,3350,2024-08
887,7,Display,18041.69,2777376,124431,10470,2025-02
888,3,Email,94129.99,2001595,95420,6164,2024-11
889,3,Social Media,10090.81,3920538,165994,24735,2024-08
890,9,Email,15979.8,4530432,216834,19919,2024-07
891,9,TV,84897.63,3288797,48203,3005,2024-12
892,1,Email,42255.19,4958027,134469,11164,2024-12
